"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN226098_c0_g2"	-7.14998221198743	1.60117659981302	5.71570184709011	0.027930967396241	0.12474219926604
"TRINITY_DN27153_c0_g1"	-5.65489603805665	2.06408825133137	5.55745056016749	0.0281667487960849	0.125613958968131
"TRINITY_DN616047_c0_g1"	5.3048554050136	1.83181029617147	5.47096661400416	0.0283745221285153	0.126286107058018
"TRINITY_DN256642_c1_g1"	-5.06126867599577	1.28402905598427	5.66910240457147	0.0284956337468174	0.126286107058018
"TRINITY_DN227581_c0_g1"	-6.73154412968444	1.55899119871052	5.6660993410821	0.0285324666388672	0.126286107058018
"TRINITY_DN294612_c7_g4"	5.17094162343952	1.59264850668195	5.56635142902068	0.0285715256301388	0.126286107058018
"TRINITY_DN45501_c0_g1"	5.76446216952715	2.06817636660513	5.45473999613963	0.02858685704997	0.126286107058018
"TRINITY_DN106037_c0_g1"	4.68780510907219	1.3332532128785	5.56386238712714	0.028603089191493	0.126286107058018
"TRINITY_DN67057_c0_g1"	4.68780510907219	1.3332532128785	5.56386238712714	0.028603089191493	0.126286107058018
"TRINITY_DN684697_c0_g1"	4.78120912224302	1.51869715466959	5.55609548837004	0.0287018346022074	0.126541564236228
"TRINITY_DN299201_c0_g1"	-6.25139233622305	3.03199743645019	5.40880661614489	0.0291976101698962	0.128448206667791
"TRINITY_DN666237_c0_g1"	6.33122912859506	2.39339165400246	5.40696062840487	0.0292224582978899	0.128448206667791
"TRINITY_DN294128_c0_g1"	3.88011608665868	5.25414061293985	5.40426393722413	0.0292587999033255	0.128448206667791
"TRINITY_DN311794_c1_g1"	5.18849471056255	1.773543693295	5.38687790114062	0.02949431664287	0.129148626585077
"TRINITY_DN299750_c1_g1"	4.19407821232276	1.62309894674474	5.49426448338608	0.0295018025834085	0.129148626585077
"TRINITY_DN670317_c0_g1"	-5.6914324521862	1.36336611453914	5.57671775253113	0.0296539656650487	0.129456036180668
"TRINITY_DN296364_c0_g2"	-6.27040462473714	1.40795499018367	5.57658408515793	0.0296556800168315	0.129456036180668
"TRINITY_DN271680_c0_g1"	4.89526964108157	1.37826746331509	5.46973775862448	0.0298260790844277	0.13001649967085
"TRINITY_DN311794_c0_g3"	5.46743518637583	1.80619549938208	5.46312391380437	0.0299142108789015	0.130180444051951
"TRINITY_DN314626_c2_g4"	2.70191150404583	6.82516804994126	5.35297800261168	0.0299596541793011	0.130180444051951
"TRINITY_DN234183_c0_g1"	-5.45628490343275	1.32092545324194	5.55026102043818	0.0299954980745626	0.130180444051951
"TRINITY_DN292338_c0_g3"	-6.02870399984948	1.38107488717553	5.54549491912125	0.0300574994071213	0.130180444051951
"TRINITY_DN274806_c0_g1"	-6.51715549816952	2.12252039937329	5.45118879039016	0.0300739959603054	0.130180444051951
"TRINITY_DN292394_c0_g1"	2.29846849758835	11.1355691144964	5.33148797654446	0.0302588922214531	0.13079786511927
"TRINITY_DN154829_c0_g1"	-5.71729665013801	1.40895984179459	5.5150291646863	0.0304572908136658	0.13137897076348
"TRINITY_DN298441_c0_g1"	-5.80324451859972	3.39164194277964	5.31588690780768	0.0304782232659705	0.13137897076348
"TRINITY_DN227743_c0_g1"	4.84280775064723	1.375057306529	5.40737103941307	0.0306689429409579	0.132017216136669
"TRINITY_DN298612_c2_g16"	5.27970989218473	1.43170705215902	5.37753137336237	0.0310817105486307	0.133608186316683
"TRINITY_DN312752_c2_g1"	1.47244160580771	11.2220890881252	5.26879086781151	0.0311511935015071	0.133721142700644
"TRINITY_DN689918_c0_g1"	-5.40486450134897	1.3231968399239	5.45252746698932	0.0312966009778905	0.133895724229437
"TRINITY_DN314172_c5_g1"	3.73661737372053	4.92272427430844	5.25867409140575	0.0312979144369865	0.133895724229437
"TRINITY_DN274638_c2_g1"	-7.13778983216328	2.6949935855349	5.32222184018959	0.0313232207845954	0.133895724229437
"TRINITY_DN294742_c0_g5"	4.76462314310683	1.44671602027652	5.35731622308069	0.0313649111684466	0.133895724229437
"TRINITY_DN316906_c0_g3"	4.48443976512042	1.33469549067554	5.33838645136622	0.0316327516859169	0.134853121856629
"TRINITY_DN298231_c0_g1"	-1.41993140331797	10.1154361448881	5.20591050878278	0.0320757745652441	0.136553675762628
"TRINITY_DN276570_c0_g1"	-7.16339679252007	2.3686925558103	5.23325715026184	0.0326193104441588	0.138676876132791
"TRINITY_DN299262_c2_g3"	4.53979554763328	1.52046630986528	5.26183212702905	0.0327426323247272	0.139010215425282
"TRINITY_DN318516_c0_g1"	5.03088160463509	1.46366426832134	5.25555255952944	0.032835610686934	0.139213993254878
"TRINITY_DN294650_c0_g7"	-3.38356988046408	5.63404436807197	5.14749782493497	0.032962258255544	0.139559766485511
"TRINITY_DN375759_c0_g1"	-5.77437629939001	1.41715827577712	5.31977883092595	0.0331682513365896	0.140240079080252
"TRINITY_DN111592_c0_g1"	5.08734078198933	1.50998732034863	5.20551210292024	0.0335873038630943	0.14162764227817
"TRINITY_DN299782_c2_g5"	2.90782503738023	6.82462525694635	5.10731892680386	0.0335879448892333	0.14162764227817
"TRINITY_DN292336_c0_g2"	3.89193186134144	4.79209545160448	5.10319217071872	0.0336529587405034	0.141708717417494
"TRINITY_DN292386_c0_g1"	5.8058427504654	2.90455658272351	5.09554568576253	0.0337737961946601	0.142024319595751
"TRINITY_DN292908_c0_g1"	-6.05312013909311	2.60081983002032	5.17763046126392	0.0340145723866462	0.14282834053451
"TRINITY_DN234207_c0_g2"	-5.67313006276935	1.34746113223997	5.25968574270687	0.0340572908932047	0.14282834053451
"TRINITY_DN314216_c8_g1"	1.43528755241225	10.8843981997635	5.07208441289984	0.0341475998251055	0.142991457190969
"TRINITY_DN231202_c0_g3"	4.71916246830204	1.49531721904897	5.16392362194578	0.0342268747392128	0.142991457190969
"TRINITY_DN252078_c0_g1"	-6.33546442952807	1.68985377818846	5.24648142502613	0.034256268303405	0.142991457190969
"TRINITY_DN311789_c3_g5"	6.24196800368314	2.60274360708156	5.06378201369643	0.0342809890906943	0.142991457190969
"TRINITY_DN173945_c0_g1"	-8.42504251768686	2.72262447138955	5.23685983419762	0.0344020935351232	0.143229769721071
"TRINITY_DN277206_c0_g1"	-6.65664510190488	2.46944317570354	5.11538376755527	0.0344306780848067	0.143229769721071
"TRINITY_DN136047_c0_g1"	-5.99027862901823	1.44248374510474	5.23115710450724	0.0344888589645671	0.143279219456826
"TRINITY_DN256697_c0_g1"	-5.9608226299251	1.57121543132198	5.21138128573324	0.0347916848247819	0.144343518140348
"TRINITY_DN226043_c0_g1"	4.81938446495111	1.43883802302035	5.10813115135119	0.0351066558575282	0.145351668338704
"TRINITY_DN311980_c3_g7"	4.31278741998834	3.43937365594009	5.01185661223241	0.0351286099894509	0.145351668338704
"TRINITY_DN299654_c1_g9"	-4.69071087284904	1.47922178827319	5.05591115534935	0.0353874766270884	0.14613654180769
"TRINITY_DN254273_c0_g1"	4.29746603595006	3.40182702980308	4.99476491883899	0.035412732263576	0.14613654180769
"TRINITY_DN176951_c0_g1"	-6.96646304208748	1.913569497195	5.15784642398672	0.0356268221867614	0.146824253885521
"TRINITY_DN226743_c0_g1"	-5.89350024235665	1.5521465938141	5.13856703340763	0.0359331718393374	0.147833866959594
"TRINITY_DN485646_c0_g1"	-5.10170738381392	1.29000625234385	5.13552346734137	0.0359818088212022	0.147833866959594
"TRINITY_DN310736_c2_g2"	3.82808726850478	4.17943194974226	4.95634095232338	0.0360609286567302	0.147833866959594
"TRINITY_DN312087_c2_g2"	-5.57215236707152	1.80778307294207	5.01501281851183	0.0360628657688187	0.147833866959594
"TRINITY_DN544012_c0_g1"	-5.39170391434487	1.64264784856125	5.04624715324836	0.0361125977155849	0.147841917896475
"TRINITY_DN294612_c5_g1"	4.69170560601746	1.52713375116804	5.0416852911156	0.0361880353651463	0.147882502389596
"TRINITY_DN312713_c2_g3"	-5.55610441518044	1.37262474529577	5.11996725074469	0.0362315796784131	0.147882502389596
"TRINITY_DN295073_c1_g1"	-1.95159213874378	8.28612795001982	4.94350103816048	0.0362804913822278	0.147882502389596
"TRINITY_DN106798_c0_g1"	-5.22010029354008	1.30850118209663	5.1148833947902	0.0363136354817747	0.147882502389596
"TRINITY_DN276290_c0_g1"	-6.96770849148573	2.14227201573912	4.98496219636134	0.0365683969195869	0.148637844721985
"TRINITY_DN294655_c2_g1"	-5.65530986026414	2.63577097176526	4.92525028425111	0.0365951656472222	0.148637844721985
"TRINITY_DN227332_c0_g1"	-6.74748371956459	2.05491409682004	4.97039035209757	0.0368164121643946	0.149340492331325
"TRINITY_DN299782_c1_g3"	5.03191517453629	1.93879307660215	4.90720831499185	0.036909253785276	0.149521126263651
"TRINITY_DN299262_c3_g1"	-6.77074015803355	2.99019660608576	4.98682047856788	0.0371094482566335	0.150008454181402
"TRINITY_DN238258_c0_g1"	5.53230636086033	2.20326614415032	4.89431105389196	0.0371356336581197	0.150008454181402
"TRINITY_DN210344_c0_g2"	5.4788957525085	1.74445437645647	4.8912854249118	0.0371889666224925	0.150008454181402
"TRINITY_DN6597_c0_g1"	5.40055547940459	1.5744425935086	4.98014147365126	0.0372234225561606	0.150008454181402
"TRINITY_DN311758_c0_g4"	-5.07600647809171	1.59642110779724	4.94222283778093	0.0373012340646412	0.150126553225051
"TRINITY_DN61719_c0_g1"	-5.91668759149558	1.39811901833816	5.03698556646376	0.0375979029722044	0.151124038570094
"TRINITY_DN294198_c5_g1"	5.89559022252645	3.53569031111998	4.86117624174125	0.0377244151506275	0.15143588183034
"TRINITY_DN234164_c0_g1"	-5.9928592262418	3.36523163817621	4.85749447737446	0.0377904819772704	0.151440886564409
"TRINITY_DN111582_c0_g1"	-6.73985921683539	1.91231413395864	4.91025677414512	0.0378601978636692	0.151440886564409
"TRINITY_DN338042_c0_g1"	-5.62208518202848	1.33859168970129	5.02072734300428	0.0378724543459944	0.151440886564409
"TRINITY_DN668961_c0_g1"	-5.43553710045796	1.31896777175629	5.01576309283623	0.037956741938635	0.151582085548484
"TRINITY_DN45783_c0_g1"	-5.18879040211212	1.3157982059893	5.01053146998363	0.0380458016462822	0.151741953730984
"TRINITY_DN274798_c0_g1"	5.65759471207411	3.7810058307331	4.83741645866387	0.0381530631994224	0.15197391325896
"TRINITY_DN298449_c4_g1"	2.65569675871628	7.4673755540121	4.81163225700302	0.0386244347372285	0.153653760297844
"TRINITY_DN670556_c0_g1"	-5.05446203544001	1.28952522101152	4.96736150450499	0.0387898987958816	0.15411391113383
"TRINITY_DN299260_c0_g1"	-3.35058606085375	5.60434866256744	4.79940545077803	0.0388502422501651	0.15415576892854
"TRINITY_DN293685_c5_g3"	3.97202662903948	4.6833578685206	4.78075813758834	0.0391974873558677	0.155142741544798
"TRINITY_DN312722_c2_g1"	1.72277429268424	14.4104997776241	4.78066490361444	0.0391992322740007	0.155142741544798
"TRINITY_DN292998_c5_g4"	4.41318009829568	1.54135318921884	4.86204486731638	0.0393057581528708	0.155365672392254
"TRINITY_DN54414_c0_g1"	4.89578705078254	1.8704268588402	4.76082659651542	0.039572509184983	0.156220556030003
"TRINITY_DN6486_c0_g1"	4.60743314552099	1.42857032712559	4.8180286583812	0.0401154586673357	0.15816222238905
"TRINITY_DN276562_c0_g1"	-6.62254121548477	1.79365479282422	4.87137988069517	0.0405047861736929	0.15937615941374
"TRINITY_DN292974_c7_g1"	-5.97008585459195	2.0725837045314	4.71107464283606	0.040526344897775	0.15937615941374
"TRINITY_DN222132_c0_g1"	-6.65775615374261	1.80761232777714	4.863875725569	0.0406424825266163	0.159630055101367
"TRINITY_DN314279_c1_g1"	-5.23008990949595	4.25045268142516	4.68547489037531	0.0410271953935735	0.160936843780874
"TRINITY_DN314835_c0_g2"	-5.56133568657574	1.38184488552829	4.84020825388197	0.0410802923284104	0.160941145261304
"TRINITY_DN256514_c0_g3"	-4.48713470063665	1.99559786861511	4.7608383119749	0.0411959612829094	0.161190265702408
"TRINITY_DN278348_c0_g2"	5.55870816008266	2.64912692401117	4.67322712897691	0.0412692787111386	0.16127325455931
"TRINITY_DN172938_c0_g1"	3.80473748406038	1.58517955797629	4.75173167646259	0.0413710483693113	0.16141172798958
"TRINITY_DN401243_c0_g1"	4.54405550805169	1.33967117412358	4.74701218094241	0.0414621195748035	0.16141172798958
"TRINITY_DN255962_c0_g1"	-6.02131977798117	1.68288741140943	4.71521648793104	0.0414831224384998	0.16141172798958
"TRINITY_DN299206_c0_g1"	5.71782428410682	1.92166256594603	4.74436387407387	0.0415133232567708	0.16141172798958
"TRINITY_DN296788_c3_g1"	-4.89567626988039	1.60177153246477	4.73473875019293	0.0417000265372232	0.161934231032253
"TRINITY_DN293685_c5_g1"	3.26506073913058	5.59854719017182	4.64777120057942	0.0417775879156092	0.162032123557407
"TRINITY_DN296798_c5_g5"	4.42015060049368	1.60539900048788	4.72166964305039	0.0419550645992031	0.16251680217088
"TRINITY_DN312094_c0_g6"	4.28496395795933	3.47475070461765	4.63215145186439	0.0420929731491018	0.162847189870588
"TRINITY_DN292327_c0_g2"	4.45933403721222	1.41182370081321	4.706775215841	0.0422478881062031	0.163242464030835
"TRINITY_DN293823_c0_g5"	4.41816249862084	3.4556461769092	4.61906864189508	0.0423591974522204	0.163468473958382
"TRINITY_DN65665_c0_g1"	4.36993511004054	1.66597425977944	4.67659007848554	0.0428484831738084	0.165071603128012
"TRINITY_DN316210_c1_g1"	-1.43679761285286	9.6250672005502	4.59367903880193	0.0428812823634643	0.165071603128012
"TRINITY_DN649998_c0_g1"	3.71282647240332	1.27446765098749	4.65474274519265	0.0432892412891542	0.166435033279419
"TRINITY_DN274792_c0_g1"	-6.48734276978892	2.22783785282322	4.64518131738224	0.0434837591345575	0.166975477073766
"TRINITY_DN544161_c0_g1"	-4.77062312070378	1.26709043324322	4.70767567038412	0.0436341978995755	0.166983707214988
"TRINITY_DN312799_c0_g1"	-6.01472261211833	2.34476201632197	4.63623870036834	0.0436665885306066	0.166983707214988
"TRINITY_DN324957_c0_g1"	-4.73357885742103	1.26769108212612	4.70108061950398	0.0437659670610177	0.166983707214988
"TRINITY_DN231087_c1_g1"	4.10678058932663	1.38192153343004	4.63074921071107	0.0437792529820564	0.166983707214988
"TRINITY_DN27464_c0_g1"	5.08234764954116	2.03939469151071	4.62884107231871	0.0438184924383687	0.166983707214988
"TRINITY_DN684474_c0_g1"	-4.56694254584467	1.2439528408306	4.69685136455212	0.0438507079828973	0.166983707214988
"TRINITY_DN294679_c0_g1"	3.92078390755661	3.88762318614309	4.54683954803239	0.0438635715559887	0.166983707214988
"TRINITY_DN151574_c0_g1"	-5.53860577345147	1.86586375460948	4.58983384988209	0.0440191091874974	0.167369954465976
"TRINITY_DN312095_c1_g1"	-5.86182545591685	3.23162364631429	4.52976383467584	0.0442279591819278	0.167957710022168
"TRINITY_DN594658_c0_g1"	5.5093750298092	2.06545623874634	4.52528953191811	0.0443240019179182	0.168116159235241
"TRINITY_DN294661_c0_g1"	3.52235394870094	4.49500489217119	4.51719138814755	0.0444984302690081	0.168571164850159
"TRINITY_DN299270_c7_g5"	-5.17721057130298	1.29525646899318	4.66025169273766	0.0445919717880552	0.168719013061162
"TRINITY_DN299262_c1_g1"	4.17941708227622	1.35669356370688	4.57658414412319	0.04490884060401	0.169710453808805
"TRINITY_DN22778_c0_g1"	4.26501449340029	2.7264178157765	4.48449967658949	0.0452104980391436	0.170642062720914
"TRINITY_DN220412_c0_g1"	-5.73520319081174	1.64517922285353	4.50234788134563	0.0458927774342734	0.173006268159654
"TRINITY_DN463961_c0_g1"	-4.9394772322528	1.27398805162614	4.59391937389974	0.0459724090692119	0.173095627821425
"TRINITY_DN316268_c0_g3"	-5.77625592981834	3.67065052931966	4.4450796549935	0.0460862648943048	0.173184355364652
"TRINITY_DN223874_c0_g1"	-5.73877054804246	1.51159666375456	4.58753304963521	0.0461078865332708	0.173184355364652
"TRINITY_DN278921_c1_g2"	-5.48282067231874	2.6425833675689	4.47452307843869	0.0465075474268376	0.174473768831591
"TRINITY_DN292958_c0_g1"	2.74702618146029	6.83140010850326	4.42130094046146	0.0466237875366053	0.174698090103866
"TRINITY_DN310739_c1_g6"	4.79496297342033	2.08952284458337	4.41368875526462	0.046797354784335	0.175136412403285
"TRINITY_DN256947_c0_g1"	-6.39369125452919	2.45379586354658	4.40547891961423	0.0469853671319427	0.175558642293705
"TRINITY_DN31078_c0_g1"	-4.7939431889074	1.26429714358749	4.54492372888197	0.0470236234124333	0.175558642293705
"TRINITY_DN656609_c0_g1"	-4.7413447479246	1.26023188913121	4.52924585671681	0.0473658136132119	0.176566110806524
"TRINITY_DN311789_c3_g4"	-5.77645612557236	1.51521015308824	4.52734152479703	0.0474075728853704	0.176566110806524
"TRINITY_DN299795_c0_g3"	4.426903586626	1.76026303428655	4.45370002835813	0.0475968243173862	0.177057898151815
"TRINITY_DN298236_c0_g1"	-6.08271126190582	3.10305943913009	4.37471180873231	0.0476975857865553	0.177219721499866
"TRINITY_DN34923_c0_g1"	-5.81068979365506	1.53079809532664	4.49838305367612	0.0480478380746969	0.178111568197196
"TRINITY_DN293346_c6_g1"	4.4174577509637	2.44146166867028	4.43364426998526	0.0480527171065132	0.178111568197196
"TRINITY_DN292978_c1_g4"	5.35250122722941	2.16541804318833	4.42672718533273	0.0482111049311913	0.178484892059853
"TRINITY_DN299782_c2_g4"	-5.34928167976667	2.07598606513821	4.36997490555817	0.0489025682532301	0.180283926073825
"TRINITY_DN252261_c0_g1"	-4.95898137080378	2.22635437112687	4.32319943659551	0.0489174973387678	0.180283926073825
"TRINITY_DN293690_c9_g2"	-1.50529094220646	9.70098566607071	4.32313230502944	0.0489191099730008	0.180283926073825
"TRINITY_DN27642_c0_g1"	-5.82313743168699	1.56329219486493	4.45920096432082	0.0489300477874031	0.180283926073825
"TRINITY_DN298166_c2_g2"	-1.59610327560513	10.8080405875823	4.30377976036503	0.0493865118668836	0.181533640330364
"TRINITY_DN317260_c4_g2"	-1.68075342713766	10.4727765295349	4.3037788165528	0.0493865347845448	0.181533640330364
"TRINITY_DN46290_c0_g1"	-4.57631453428065	1.28617207515307	4.50826630609393	0.0497678892043321	0.182660078831666
"TRINITY_DN102006_c0_g1"	-5.67419720346959	2.33258787280241	4.28527638167747	0.0498381302041179	0.182660078831666
"TRINITY_DN11064_c0_g1"	3.97593936694419	1.41560958912424	4.35580031724532	0.0498700376777893	0.182660078831666
"TRINITY_DN292338_c1_g1"	4.66593226528331	2.17040031894215	4.35098238002206	0.0499850691538591	0.182864998854839
"TRINITY_DN340747_c0_g1"	-5.25900093720579	1.37490322303092	4.4083766869431	0.0501023110160542	0.18307664838031
"TRINITY_DN1602_c0_g1"	4.57458335156532	1.4717363207828	4.34362873338693	0.0501612270844922	0.18307664838031
"TRINITY_DN296277_c0_g1"	-5.06717536749411	3.52135034156417	4.24934933550824	0.0507284139030031	0.184928670235329
"TRINITY_DN22013_c0_g1"	-4.78390433132983	1.87411277335079	4.29855323810938	0.0512566432179535	0.186634483246548
"TRINITY_DN314152_c5_g4"	4.3951720153344	1.79308180290871	4.28415525106118	0.0516122816009798	0.187708591721542
"TRINITY_DN59463_c0_g1"	4.92580341689266	2.18847548223105	4.20797985723886	0.0517759246804656	0.188082731086903
"TRINITY_DN314885_c1_g6"	-3.88294380890242	3.94121018011947	4.20064140355396	0.0519642855449983	0.188341168586269
"TRINITY_DN299272_c0_g1"	3.0492625999005	5.65321654218074	4.20046687215631	0.0519687747892322	0.188341168586269
"TRINITY_DN299049_c2_g5"	-4.27391185611336	1.94857886075106	4.2301054976527	0.0523293108628415	0.189247681657528
"TRINITY_DN67643_c0_g1"	5.02353757856658	1.634163664276	4.25499626295985	0.0523412004842791	0.189247681657528
"TRINITY_DN292382_c0_g1"	-3.31886842947915	4.214794187825	4.173006789361	0.0526805949878226	0.190252557161389
"TRINITY_DN34939_c0_g1"	-5.05307850661786	1.36179386782736	4.29597641902219	0.0528116137784738	0.190503431986453
"TRINITY_DN299724_c0_g1"	3.08407345333873	5.92145764256978	4.16409283444466	0.0529140310215396	0.190562455633982
"TRINITY_DN293398_c2_g11"	-4.16981241628137	4.82109847522468	4.1626807166327	0.052951118528344	0.190562455633982
"TRINITY_DN298803_c0_g2"	3.98862805645432	4.09330579609443	4.14894771150348	0.0533133382696411	0.191643184604575
"TRINITY_DN324953_c0_g1"	4.18805804658534	1.45412739227759	4.20317877802576	0.0536657833742331	0.192686310375002
"TRINITY_DN276866_c0_g1"	-5.53394427832474	1.85079104898837	4.16135157856254	0.0541134831508733	0.194068633084534
"TRINITY_DN296378_c7_g3"	3.56506925093196	1.26083033051678	4.17311109759066	0.0544519556763469	0.194919527124454
"TRINITY_DN316904_c8_g7"	5.2021942738226	4.03325153127127	4.10554533055535	0.0544767014418911	0.194919527124454
"TRINITY_DN276844_c0_g1"	-6.62795755261636	2.59903168062223	4.141193782333	0.0546496571781878	0.195312573864309
"TRINITY_DN256218_c0_g1"	-5.91490730446788	2.08611966107873	4.14015489752872	0.0553288394402721	0.197511831681248
"TRINITY_DN278991_c0_g1"	3.99826912533552	3.17224170452688	4.06372603484864	0.0556249212906138	0.198340013127246
"TRINITY_DN375662_c0_g1"	3.36971261742258	1.40781983580047	4.10977661732422	0.0561514811352428	0.199987150878684
"TRINITY_DN222900_c0_g1"	-5.18690103889648	2.14427276872258	4.10316061959239	0.0563324948445988	0.200401231659808
"TRINITY_DN274620_c0_g1"	-4.52839937662137	1.45429049372588	4.09924284547037	0.0564400003311708	0.200553158467249
"TRINITY_DN254039_c0_g1"	-6.02530275365579	2.4578881496047	4.07003669628091	0.056591412176885	0.200752325933419
"TRINITY_DN553912_c0_g1"	3.52859321761106	1.26287203154693	4.09249277715176	0.0566257772342083	0.200752325933419
"TRINITY_DN299271_c0_g2"	3.24755070599047	5.05358684859322	4.01334627546958	0.0570448079454253	0.201766201250024
"TRINITY_DN293813_c0_g2"	-4.68929416062656	1.29890451549917	4.13282490274498	0.0570506984644145	0.201766201250024
"TRINITY_DN1313_c0_g1"	-5.04404735706678	1.98343821926899	4.07511334517321	0.057107331920847	0.201766201250024
"TRINITY_DN316213_c1_g1"	-1.63416875163077	8.73141740729656	4.0042210837198	0.0573063656394988	0.20214971549717
"TRINITY_DN66408_c0_g1"	3.80907239675399	1.36681984291696	4.06654365562394	0.0573465105675331	0.20214971549717
"TRINITY_DN278923_c1_g2"	4.78641172818872	1.98098528614516	4.06223352694311	0.0574672395082487	0.202164012117079
"TRINITY_DN277089_c0_g1"	-5.44172156480463	2.96024116765468	3.998147623684	0.0574812053838545	0.202164012117079
"TRINITY_DN311476_c1_g1"	5.251153414206	1.85537108194237	3.98660682233018	0.0578151077520936	0.202694184591365
"TRINITY_DN211627_c0_g1"	3.74530909039819	1.25674405149644	4.04713357805273	0.0578925018415843	0.202694184591365
"TRINITY_DN593429_c0_g1"	3.74530909039819	1.25674405149644	4.04713357805273	0.0578925018415843	0.202694184591365
"TRINITY_DN299639_c5_g1"	-6.14672549674784	5.25965030700461	3.98389410006957	0.0578939124971782	0.202694184591365
"TRINITY_DN517_c0_g1"	3.85517142834738	1.30276620532086	4.04274331008136	0.0580168220570677	0.202894987871892
"TRINITY_DN491_c0_g1"	3.73969301578064	1.61727132056575	4.0394719257793	0.0581096576878536	0.202987558603538
"TRINITY_DN316223_c5_g1"	-4.13158190188343	3.62664012619246	3.97427052802267	0.0581744634834695	0.202987558603538
"TRINITY_DN228066_c0_g1"	4.85869857572235	1.61887933003317	4.0296171923828	0.0583903476017749	0.203511402958889
"TRINITY_DN293398_c1_g1"	4.24216489488548	1.49074560252186	4.02683198137884	0.0584699597498466	0.203559646148229
"TRINITY_DN311466_c0_g3"	4.19256701773983	1.46607364257919	4.01445213408041	0.0588253341486736	0.204206107712022
"TRINITY_DN318595_c0_g1"	4.12382394042713	1.49291937942152	4.01381165744082	0.0588437869080182	0.204206107712022
"TRINITY_DN111763_c0_g1"	-4.80469017018589	1.29679321678703	4.06685087548499	0.0588755907253677	0.204206107712022
"TRINITY_DN294769_c0_g1"	3.63472216768961	3.61940927602965	3.9489655468211	0.0589195651653749	0.204206107712022
"TRINITY_DN276861_c0_g1"	-5.66310664091414	1.8751027702978	3.98494687053717	0.0590176435318987	0.204317233480119
"TRINITY_DN311983_c0_g1"	2.96105044643509	5.89681915604455	3.94103851572498	0.059155201411379	0.204564635048288
"TRINITY_DN277041_c0_g1"	-5.18979725308939	2.65105923076455	3.93693897781571	0.0592774829015094	0.204758716049299
"TRINITY_DN256514_c0_g4"	-5.48427864824145	1.63583108646083	3.9735188354383	0.0593524692707357	0.204789177695571
"TRINITY_DN234174_c0_g1"	-5.20152449327833	1.72095349523094	3.99296298334463	0.0594481006986432	0.204890725681849
"TRINITY_DN2272_c0_g1"	4.61913476156172	1.54268721723697	3.92254009288881	0.0597092567684553	0.205561901777941
"TRINITY_DN256575_c0_g1"	-1.71785555453601	8.0375418064067	3.91862970099267	0.0598271326925123	0.205738861870362
"TRINITY_DN312083_c1_g1"	3.98388299026723	1.32635371104413	3.95480569918653	0.0605726640391691	0.208014389389877
"TRINITY_DN299021_c0_g1"	-5.08121590142347	3.6801762533636	3.88996419173744	0.0606993578454092	0.208014389389877
"TRINITY_DN299795_c0_g2"	-3.14380078375424	4.99380017160338	3.88954843398781	0.0607121143492259	0.208014389389877
"TRINITY_DN293478_c2_g3"	-4.87424456582753	5.14261862913645	3.88621873993179	0.0608143878934403	0.208014389389877
"TRINITY_DN544551_c0_g1"	-4.60116360417201	1.49396609361122	3.92412402289477	0.060824886073615	0.208014389389877
"TRINITY_DN274050_c0_g1"	-3.12688495029404	4.72113181918713	3.87133471713468	0.0612739621268486	0.209318888281012
"TRINITY_DN40876_c0_g1"	-4.3248939895703	1.25400462731352	3.97134183093893	0.061638483460927	0.210103486939724
"TRINITY_DN314103_c0_g3"	-4.66542209227739	1.31173218184603	3.96790982536987	0.0617405256248129	0.210103486939724
"TRINITY_DN484519_c0_g1"	-4.27203244777545	1.22532817434118	4.31134309934704	0.0619525735536529	0.210103486939724
"TRINITY_DN37136_c0_g1"	4.81424086327049	1.90351784157573	3.84649897315768	0.0620496420440244	0.210103486939724
"TRINITY_DN35297_c0_g1"	-4.59432219726629	1.27499062927671	3.95693122274974	0.062068264238881	0.210103486939724
"TRINITY_DN277213_c0_g2"	-5.63592662838671	2.16622592207808	3.88270290723525	0.0620919020828594	0.210103486939724
"TRINITY_DN314622_c5_g6"	-5.72166915503751	2.19351984137107	3.90431123701474	0.0620985919642715	0.210103486939724
"TRINITY_DN293685_c0_g1"	4.72204171847668	1.66543133548605	3.90365725900817	0.0621186427386085	0.210103486939724
"TRINITY_DN294168_c8_g1"	-1.38785998699712	8.97558937629027	3.84389515801605	0.0621316107090683	0.210103486939724
"TRINITY_DN298847_c1_g3"	-1.86239988987801	7.45140061730982	3.84228102163211	0.0621824859569587	0.210103486939724
"TRINITY_DN116732_c0_g1"	-4.4639502907325	1.28269452119938	3.94997105519096	0.0622770868631059	0.210193657406012
"TRINITY_DN298861_c0_g1"	-1.30855181761126	9.58026604049458	3.82177179412954	0.0628330541001543	0.211759073592199
"TRINITY_DN276534_c0_g1"	-5.41365487558187	2.26772053945774	3.82037211801238	0.0628777346142909	0.211759073592199
"TRINITY_DN299796_c0_g1"	-5.31991759297958	2.89768348408663	3.80602566439972	0.063337794856119	0.213076603347487
"TRINITY_DN312791_c0_g1"	2.9690764543107	5.28367275254032	3.80175831518919	0.0634753786102358	0.213307596958393
"TRINITY_DN316928_c2_g1"	-5.08816065493918	4.20086029619546	3.78659532004518	0.0639670107891012	0.214726570924369
"TRINITY_DN293685_c5_g2"	-4.1518838087554	1.21456744437794	3.88874598514604	0.0641495185921506	0.215105915539226
