"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN227719_c0_g1"	2.5791230545366	6.96002998763137	1.94714618242433	0.172721618140698	0.482376622439209
"TRINITY_DN256511_c0_g1"	-2.86808959919896	7.00272029406631	1.94576223903738	0.172869798297134	0.482376622439209
"TRINITY_DN211663_c0_g1"	3.20012337276381	6.85919211346918	1.93552260957723	0.173118314072224	0.482376622439209
"TRINITY_DN292978_c1_g5"	-2.72149043924486	6.45924161132476	2.11676721381848	0.173595298073713	0.482376622439209
"TRINITY_DN104878_c0_g1"	-2.5262487940757	6.4420257916031	1.98650529617614	0.173595334070629	0.482376622439209
"TRINITY_DN664272_c0_g1"	-2.14894321756907	6.35911747203472	1.92475632768995	0.175137748217718	0.48560921096731
"TRINITY_DN643083_c0_g1"	2.48198677843739	6.58263944499836	1.91558446990511	0.176139198511163	0.487331130222031
"TRINITY_DN276083_c0_g2"	-2.35393469643476	6.54577795947917	1.89624429400249	0.177973176875966	0.491250222081046
"TRINITY_DN256585_c0_g1"	-3.47603252651076	7.43538828231628	1.88233330103825	0.178980426281995	0.491250222081046
"TRINITY_DN316233_c1_g2"	3.18133592400723	8.4410986711295	1.87616385363966	0.179675655895165	0.491250222081046
"TRINITY_DN277088_c0_g1"	-2.89241333345007	6.68375051630568	1.87977047959287	0.179816351429898	0.491250222081046
"TRINITY_DN314258_c1_g1"	2.61593438590846	6.55303497936135	1.88241540027509	0.179818768702376	0.491250222081046
"TRINITY_DN111548_c0_g1"	-2.22958734255907	6.30900886014327	1.87941267276952	0.17985663868541	0.491250222081046
"TRINITY_DN48556_c0_g1"	2.37397790574836	6.35998830492572	2.20768764823601	0.181661925267275	0.49153487842936
"TRINITY_DN1600_c0_g1"	2.42197215741195	6.36569378802027	2.22795732984146	0.18166192537546	0.49153487842936
"TRINITY_DN66607_c0_g1"	-2.72142584321932	6.84717478401711	1.86134141497072	0.181905575470947	0.49153487842936
"TRINITY_DN102666_c0_g1"	-2.18188716631741	6.56224474690133	1.85488022022146	0.182943851005889	0.49153487842936
"TRINITY_DN294103_c7_g1"	-2.19832228382892	6.36803804202615	1.84980193784065	0.183228646597675	0.49153487842936
"TRINITY_DN250566_c0_g1"	-2.17867032011316	6.30603197442803	1.84891360962019	0.183330978913248	0.49153487842936
"TRINITY_DN398464_c0_g1"	-2.17867032011316	6.30603197442803	1.84891360962019	0.183330978913248	0.49153487842936
"TRINITY_DN114043_c0_g1"	-2.26114149700294	6.35062569004665	1.85105619688804	0.183383018708175	0.49153487842936
"TRINITY_DN523548_c0_g1"	-2.11706737409414	6.30961953413171	1.85078455398964	0.183414263769894	0.49153487842936
"TRINITY_DN299037_c9_g2"	3.06010510561834	6.54464837640371	1.83961967011698	0.183860945505811	0.491703280152283
"TRINITY_DN175175_c0_g1"	-2.43485759974718	6.57671063968705	1.84059620420306	0.184292467097982	0.49183052156774
"TRINITY_DN6591_c0_g1"	-2.48772515186852	6.56147411396489	1.82685707292464	0.185894070069314	0.495073396587924
"TRINITY_DN25106_c0_g1"	3.32644525216765	7.27883565254741	1.81266312891674	0.18702351692454	0.496605179786043
"TRINITY_DN293686_c0_g1"	3.39829865830167	8.92613834203704	1.81079948280364	0.187244575984902	0.496605179786043
"TRINITY_DN252387_c0_g1"	3.28707814081612	7.13130696754471	1.80501429157788	0.187932806133872	0.497400670779938
"TRINITY_DN444293_c0_g1"	1.88645061673342	6.40113786480387	1.80597116525399	0.188658106837562	0.497540873483869
"TRINITY_DN226961_c0_g1"	-3.34994539120794	6.98923057019714	1.79807321501587	0.188762579635566	0.497540873483869
"TRINITY_DN22662_c0_g1"	-2.74308337373479	6.5086282517977	1.82561047602092	0.190442814148529	0.499912507588664
"TRINITY_DN316936_c6_g3"	-3.0200139083915	6.52858233306382	2.06050972333135	0.190442860033777	0.499912507588664
"TRINITY_DN276567_c0_g1"	3.04359499409067	7.55774489134919	1.77361670187034	0.191721745713709	0.502240401348182
"TRINITY_DN6641_c0_g1"	3.07417829717567	6.53717267515457	1.76273407754614	0.193056542874557	0.503920668640251
"TRINITY_DN254061_c0_g1"	3.22651280586192	6.92376261820706	1.76197618024032	0.193149920610744	0.503920668640251
"TRINITY_DN110603_c0_g1"	-2.18371671163275	6.33576323978647	1.75127556766145	0.195012254031883	0.507745319948865
"TRINITY_DN544542_c0_g1"	-2.12425972726414	6.3876456877019	1.72743133514459	0.198000921857024	0.512959602041039
"TRINITY_DN324273_c0_g1"	-2.17264216068504	6.5396240031946	1.76592390429408	0.198028156921553	0.512959602041039
"TRINITY_DN211623_c0_g1"	-2.56199419926713	6.44831724116899	1.7247762992441	0.198337148682087	0.512959602041039
"TRINITY_DN38427_c0_g1"	-2.01788179670348	6.47057407522208	1.72410170647613	0.198716060113596	0.512959602041039
"TRINITY_DN294744_c0_g1"	2.40673369607799	8.87540281294589	1.7152275139118	0.199017113360185	0.512959602041039
"TRINITY_DN292363_c0_g1"	-3.39608733225686	7.84414175268538	1.70774921794577	0.199975665573813	0.513511843625044
"TRINITY_DN151706_c0_g1"	-2.03009988941865	6.53366160041208	1.71375575708762	0.200033106923417	0.513511843625044
"TRINITY_DN299250_c0_g1"	4.46369246352235	9.47577871118409	1.69792509815238	0.201243461814059	0.515090132699725
"TRINITY_DN231567_c0_g1"	3.57520902789453	6.66675342243049	1.69363071242344	0.201800725715921	0.515090132699725
"TRINITY_DN294779_c1_g7"	2.42311271741592	9.03915703521745	1.69321929102186	0.201854212814412	0.515090132699725
"TRINITY_DN231594_c0_g1"	-3.06712211063524	6.7017575293312	1.68592683562275	0.202805149433767	0.516188895966727
"TRINITY_DN314888_c1_g2"	-2.3767507114592	8.50932016574365	1.68374507403302	0.203090713167237	0.516188895966727
"TRINITY_DN648325_c0_g1"	-1.90518209010579	6.41251825117744	1.65500992145937	0.20771746310493	0.526903109381021
"TRINITY_DN299785_c2_g1"	-3.20584512405603	7.39731936366659	1.64198624982326	0.208652335193968	0.527283142068467
"TRINITY_DN485699_c0_g1"	-1.84674380073291	6.28777141977379	1.70855504478524	0.214041496779998	0.527283142068467
"TRINITY_DN44045_c0_g1"	-1.85839259274219	6.27411683475333	1.65282665606486	0.214041498680387	0.527283142068467
"TRINITY_DN384853_c0_g1"	-2.49022204482666	6.34406175258641	1.89606359307619	0.214041501566363	0.527283142068467
"TRINITY_DN316644_c1_g3"	-2.59687727469418	6.36429921466846	2.01869752329951	0.214041501862629	0.527283142068467
"TRINITY_DN296378_c3_g2"	-2.27675855282914	6.31540470822836	1.83470372605829	0.214041504198454	0.527283142068467
"TRINITY_DN340650_c0_g1"	-2.35084722708956	6.32134458803596	1.87170077456765	0.214041504483981	0.527283142068467
"TRINITY_DN151661_c0_g1"	-1.82011632843235	6.27171553593158	1.69664995069608	0.214041542717953	0.527283142068467
"TRINITY_DN584852_c0_g1"	-1.82011632843235	6.27171553593158	1.69664995069608	0.214041542717953	0.527283142068467
"TRINITY_DN25417_c0_g1"	-1.78813235602053	6.26705391117253	1.68007029771338	0.214041544191691	0.527283142068467
"TRINITY_DN656204_c0_g1"	-1.83878894045915	6.27010752943695	1.70774120781971	0.214041545010543	0.527283142068467
"TRINITY_DN59353_c0_g1"	-2.13308372107839	6.29799246045171	1.95204669306691	0.214041545509961	0.527283142068467
"TRINITY_DN11966_c0_g1"	-2.28659496986118	6.30257323379419	1.95197844387474	0.214041550279174	0.527283142068467
"TRINITY_DN234175_c0_g1"	-2.21372381532661	6.3432736719341	1.82313027155828	0.214041554863873	0.527283142068467
"TRINITY_DN371196_c0_g1"	-2.52172236961346	6.32459227348376	2.17736966756166	0.214041556499299	0.527283142068467
"TRINITY_DN675591_c0_g1"	-1.86562364164418	6.29218059360369	1.59793772338701	0.215246501935519	0.529060386617269
"TRINITY_DN310087_c0_g3"	2.82761861420254	6.5057890469756	1.59177645840172	0.21558901000329	0.529060386617269
"TRINITY_DN298170_c0_g1"	2.48317056878739	9.297545780646	1.58524420830315	0.216512195714357	0.530309986061359
"TRINITY_DN457897_c0_g1"	-1.80989239699813	6.28474849248543	1.58330776136948	0.217309063971373	0.531246013258262
"TRINITY_DN27162_c0_g1"	2.91450766844476	7.55179620552952	1.56437213616734	0.219494873639898	0.53556749168135
"TRINITY_DN310733_c0_g1"	-2.73307923227365	9.05426022434457	1.55301068716415	0.221139805281262	0.538463833047109
"TRINITY_DN276400_c0_g1"	-3.27800278798474	6.96701015255984	1.54854597882286	0.221790387820795	0.538463833047109
"TRINITY_DN34016_c0_g1"	3.20934361548232	6.99123160752066	1.54692598323892	0.222027034164138	0.538463833047109
"TRINITY_DN314636_c0_g1"	2.41229772726419	10.7083263342251	1.54462780872692	0.22236328468534	0.538463833047109
"TRINITY_DN316933_c1_g2"	-2.00241435050305	6.57280210416556	1.54234085136027	0.223216274070391	0.539509522800323
"TRINITY_DN294748_c2_g2"	-2.48551090315166	8.58145567293564	1.53588522237427	0.223648211781979	0.539535516558785
"TRINITY_DN6170_c0_g1"	-3.23134366628497	6.95550119515987	1.52750195968413	0.2248889887209	0.540632670845845
"TRINITY_DN278829_c0_g2"	-1.8974296717523	6.49795461252701	1.53250432297367	0.224947083185664	0.540632670845845
"TRINITY_DN58486_c0_g1"	2.53596311472923	6.53639012517407	1.52159205433218	0.226566380252459	0.543504743639326
"TRINITY_DN292387_c4_g2"	-2.23675650810247	8.19511410525545	1.50679093817357	0.227991210655099	0.545900450185386
"TRINITY_DN222901_c0_g1"	-1.96083573315232	6.45023595971301	1.50451140359423	0.228849253472859	0.546932637497636
"TRINITY_DN255275_c0_g1"	-2.05666312257332	6.43391978883538	1.73854786057308	0.230131620822548	0.54897319604038
"TRINITY_DN276530_c0_g1"	-3.07581428889003	7.25422620567007	1.47247634064719	0.233249291484607	0.555376101099967
"TRINITY_DN173921_c0_g1"	2.03508972039056	6.40205474184558	1.66285255155509	0.234659773075781	0.555636174945769
"TRINITY_DN643065_c0_g1"	1.66863749219225	6.43340580260184	1.53742328185305	0.234659773818928	0.555636174945769
"TRINITY_DN371134_c0_g1"	2.06318974871827	6.39576808957205	1.82418315024146	0.234659774118393	0.555636174945769
"TRINITY_DN59421_c0_g1"	-1.77381216712508	6.37423565849076	1.50566184400959	0.235692181107204	0.556025354562229
"TRINITY_DN38567_c0_g1"	-2.61631493016545	6.42923635870074	1.95004812915889	0.235692246313263	0.556025354562229
"TRINITY_DN34982_c0_g1"	2.06874791229534	6.63347586625283	1.45000288216026	0.237559190924622	0.558573884518972
"TRINITY_DN294618_c0_g1"	3.15684420601092	7.11163299490655	1.44452562837942	0.237644626903076	0.558573884518972
"TRINITY_DN489445_c0_g1"	-1.5858397398549	6.29686322763803	1.4271588778891	0.241207381268734	0.565318955683652
"TRINITY_DN40157_c0_g1"	-1.71138216318217	6.43012077549762	1.42579169260925	0.241427954356956	0.565318955683652
"TRINITY_DN299635_c4_g1"	-2.80311613876705	7.66865262433604	1.41845571291035	0.241838241775676	0.565318955683652
"TRINITY_DN277073_c0_g1"	-2.72094772619852	7.75844057934451	1.40970277065189	0.243267089330336	0.567623208437452
"TRINITY_DN226645_c0_g1"	-3.01271835344398	6.83349061674918	1.40373683539015	0.244247081090731	0.568873656140413
"TRINITY_DN34629_c0_g1"	-2.99832029467037	6.97225876312103	1.39583586271118	0.245552609798999	0.56980651517706
"TRINITY_DN38599_c0_g1"	-1.51266389022151	6.29084133220458	1.39638990423434	0.246233767105263	0.56980651517706
"TRINITY_DN314625_c1_g5"	1.874838895689	6.31801351505841	1.51775523918377	0.24651342827716	0.56980651517706
"TRINITY_DN6226_c0_g1"	1.86119661546852	6.31584272493369	1.72600314840214	0.246513429552306	0.56980651517706
"TRINITY_DN234161_c0_g1"	-2.90440628785804	7.10082037068905	1.38790666165644	0.246871675193808	0.56980651517706
"TRINITY_DN314164_c0_g1"	-2.85642739326705	6.72162539955988	1.3852215027663	0.247320395068674	0.569815514537718
"TRINITY_DN462816_c0_g1"	2.62115690322537	6.57132381610716	1.36025346833697	0.251542681452601	0.578503007075013
"TRINITY_DN274882_c0_g1"	-3.1383153660628	7.24651642587183	1.35274345259735	0.252830539646526	0.578890609816383
"TRINITY_DN278923_c0_g1"	1.78103436097651	6.37971685909723	1.35685244451527	0.252889259093091	0.578890609816383
"TRINITY_DN312097_c0_g2"	2.67810717349107	9.0766368535907	1.3513702251688	0.253066933253064	0.578890609816383
"TRINITY_DN29819_c0_g1"	2.56748469195788	6.41946701977185	1.34797740307506	0.253652194760369	0.579195118516993
"TRINITY_DN277087_c0_g1"	2.80713703127183	8.01742189637077	1.34453083152724	0.254248491445358	0.579523696693068
"TRINITY_DN546037_c0_g1"	-1.73040010322303	6.37501979660258	1.33044156132101	0.257194810268714	0.585198138462208
"TRINITY_DN485508_c0_g1"	1.80976861184494	6.40007969633881	1.32558568490825	0.258315566570643	0.58670610066843
"TRINITY_DN316644_c1_g4"	-3.5382302932456	7.51073543891067	1.31706944812422	0.259064005820815	0.58736458664861
"TRINITY_DN102051_c0_g1"	-1.84470978191819	6.55080120752352	1.31642788559869	0.259665864265604	0.587688996685934
"TRINITY_DN255882_c1_g1"	2.62204036189129	7.29537440396826	1.29841573068345	0.26240161377895	0.591700348774107
"TRINITY_DN276577_c0_g1"	1.8885437348947	6.48298601898107	1.45492221305032	0.262823964343228	0.591700348774107
"TRINITY_DN314104_c3_g6"	1.52360028874522	6.47058180967925	1.34465460712862	0.262823964443768	0.591700348774107
"TRINITY_DN299782_c1_g2"	2.74368509584496	6.84861168977251	1.28450306552602	0.264926862409585	0.595388264467856
"TRINITY_DN311989_c2_g1"	2.87953004468601	7.11457476051365	1.26775423004932	0.268008459442838	0.601190310282968
"TRINITY_DN252335_c0_g1"	2.08920764752446	6.64374319783388	1.37022328105927	0.268447195536189	0.601190310282968
"TRINITY_DN311497_c0_g3"	-2.81640665676346	7.32656784084902	1.2551505599452	0.270357878413106	0.604412639174849
"TRINITY_DN276577_c1_g1"	-3.09243180705778	7.10531677958864	1.24489057082104	0.27229007210119	0.607671746274607
"TRINITY_DN523774_c0_g1"	-1.72804496775355	6.44095686985883	1.23628517610163	0.274399715629752	0.608343222965869
"TRINITY_DN231218_c0_g1"	1.30564608815747	6.28109896984947	1.28631657174058	0.277814813119072	0.608343222965869
"TRINITY_DN349141_c0_g1"	1.76150416466097	6.25758828708627	1.5225939318623	0.277814813637658	0.608343222965869
"TRINITY_DN540926_c0_g1"	1.76150416466097	6.25758828708627	1.5225939318623	0.277814813637658	0.608343222965869
"TRINITY_DN546116_c0_g1"	1.81233061694717	6.254502719513	1.57532162785642	0.277814813982169	0.608343222965869
"TRINITY_DN540348_c0_g1"	1.38537077110026	6.28710802602774	1.31735958812775	0.277814814516843	0.608343222965869
"TRINITY_DN314640_c2_g1"	1.77215699922321	6.24977684824294	1.74253772367949	0.277814816300264	0.608343222965869
"TRINITY_DN385194_c0_g1"	1.77215699922321	6.24977684824294	1.74253772367949	0.277814816300264	0.608343222965869
"TRINITY_DN492529_c0_g1"	1.53393734470908	6.2959215394114	1.38535876361927	0.277814816325627	0.608343222965869
"TRINITY_DN493665_c0_g1"	2.03078511677227	6.27282450902875	1.65965076020113	0.277814818474281	0.608343222965869
"TRINITY_DN649974_c0_g1"	1.99091967577319	6.26814389401171	1.83003565830545	0.277814820792376	0.608343222965869
"TRINITY_DN255269_c0_g1"	-2.70201215650653	6.70714318212707	1.19430078984038	0.282083446273334	0.616041078133853
"TRINITY_DN664944_c0_g1"	1.32683922286458	6.31837111864729	1.19691175952087	0.282292047513327	0.616041078133853
"TRINITY_DN316647_c2_g1"	1.34829468023937	13.2075409713147	1.18309938127008	0.284313589304128	0.619397462412565
"TRINITY_DN299703_c1_g1"	2.57486886304134	8.24579405168633	1.17951199903452	0.285032686449528	0.6198081626277
"TRINITY_DN666209_c0_g1"	-1.37228382955123	6.36496549069002	1.17965368733807	0.285469801678644	0.6198081626277
"TRINITY_DN666066_c0_g1"	-1.43069530664685	6.35046806094182	1.17592046323631	0.286219901950358	0.620385269709658
"TRINITY_DN106753_c0_g1"	2.48492335311169	6.77767429263878	1.14938963512416	0.291165811126036	0.629815879422528
"TRINITY_DN276578_c0_g1"	2.07215818049418	9.3179412313945	1.14630743564949	0.291803106613094	0.629815879422528
"TRINITY_DN257908_c0_g2"	-2.32323522858311	6.5482649992839	1.14513614914825	0.29204577078609	0.629815879422528
"TRINITY_DN295229_c6_g1"	-2.35746512445794	7.65469682979148	1.14113487567774	0.292876751869946	0.630546418731765
"TRINITY_DN314830_c2_g1"	-2.56928126407132	7.53231038932028	1.11818308353096	0.297704134744249	0.639864088267422
"TRINITY_DN10434_c0_g1"	1.07930622110692	6.3034759010352	1.09932545425298	0.302447035125502	0.642253578386161
"TRINITY_DN316214_c4_g3"	-3.41476617719348	7.39775916579572	1.09439919898821	0.302818308897231	0.642253578386161
"TRINITY_DN2278_c0_g1"	-1.40253896091863	6.46453478609125	1.09756760074169	0.302827318443623	0.642253578386161
"TRINITY_DN312082_c2_g1"	-1.39880040512196	15.319579520169	1.09085843089824	0.303589627365016	0.642253578386161
"TRINITY_DN277002_c0_g1"	-2.68560175635336	7.03533177284044	1.08569651680358	0.304718789582154	0.642253578386161
"TRINITY_DN277951_c0_g1"	-2.70694806711019	9.90776253944319	1.08441304344405	0.30500041631914	0.642253578386161
"TRINITY_DN293472_c0_g1"	-2.45700393874683	7.79243596962195	1.07708490347573	0.306615065910077	0.642253578386161
"TRINITY_DN102662_c0_g1"	1.62830986422752	6.5539173559409	1.17731497225335	0.307208760751529	0.642253578386161
"TRINITY_DN25698_c0_g1"	1.413611943264	6.35048292796674	1.22881484608923	0.307663186284125	0.642253578386161
"TRINITY_DN668744_c0_g1"	1.413611943264	6.35048292796674	1.22881484608923	0.307663186284125	0.642253578386161
"TRINITY_DN222939_c0_g1"	1.17406815804949	6.37061081899721	1.22426666082511	0.307663187498342	0.642253578386161
"TRINITY_DN451349_c0_g1"	1.45407931289609	6.36330239833365	1.14348051569494	0.307663188218482	0.642253578386161
"TRINITY_DN444555_c0_g1"	-1.12741709380293	6.32389237528722	1.08571104920616	0.307678974234294	0.642253578386161
"TRINITY_DN25592_c0_g1"	-1.2013201569468	6.31667329271582	1.07561185445608	0.307678974503306	0.642253578386161
"TRINITY_DN664333_c0_g1"	-1.92380651845551	6.40901775759057	1.36921215020882	0.307678978552962	0.642253578386161
"TRINITY_DN216_c0_g1"	-1.79719976405146	6.42781324006287	1.38617322128999	0.307679049817504	0.642253578386161
"TRINITY_DN314215_c1_g4"	-1.57399133899993	6.33469868166078	1.32689977917204	0.307679050504506	0.642253578386161
"TRINITY_DN150567_c0_g1"	-1.08981367406524	6.31957382523516	1.07356443724222	0.307840512981345	0.642253578386161
"TRINITY_DN104322_c0_g1"	2.29958780650133	6.54692636314308	1.06843910545929	0.308534757502749	0.642655324164262
"TRINITY_DN27620_c0_g1"	-1.18568783240063	6.39784741284787	1.05630118740075	0.311699331039047	0.648192927047109
"TRINITY_DN220141_c0_g1"	2.27528678988726	6.55696548435587	1.049312553408	0.312839125503431	0.648677468297276
"TRINITY_DN312744_c0_g2"	1.6995431228178	10.2029896345667	1.04884610572776	0.312945101801496	0.648677468297276
"TRINITY_DN46455_c0_g1"	1.4231445535732	6.43949024867254	1.04527774966053	0.314438386695034	0.650501967567889
"TRINITY_DN316644_c2_g8"	2.20445740935486	6.53267745665741	1.03859566100244	0.315286230299983	0.650501967567889
"TRINITY_DN621454_c0_g1"	-1.06769308137493	6.32972586271754	1.04023720043656	0.315348729008321	0.650501967567889
"TRINITY_DN256938_c0_g2"	-1.25953788119896	6.50103636904716	1.05904038564957	0.317206962792284	0.65328315005935
"TRINITY_DN317296_c5_g1"	-1.44064301272387	10.9105712856704	1.02674328640227	0.31802274374276	0.653911933763203
"TRINITY_DN649959_c0_g1"	2.2632930669486	6.58543375867872	1.0225050989797	0.31900905303283	0.654888777139512
"TRINITY_DN311071_c0_g2"	-2.41196063755586	7.84280683834413	0.99343383053842	0.325887539027973	0.658039322523978
"TRINITY_DN259160_c0_g1"	2.98310419647245	7.59289395353174	0.985350661645084	0.327835871242716	0.658039322523978
"TRINITY_DN553919_c0_g1"	-1.0621901971666	6.32990874773483	0.983143128986252	0.328797691865999	0.658039322523978
"TRINITY_DN256267_c0_g1"	-1.37381060395364	7.36456898370636	0.968956893900885	0.332260360573885	0.658039322523978
"TRINITY_DN66490_c0_g1"	-2.10836043737887	6.45183799230046	0.962147023012622	0.333517991195556	0.658039322523978
"TRINITY_DN440487_c0_g1"	-1.02310435925126	6.26593418677005	0.998846203725129	0.335954403262923	0.658039322523978
"TRINITY_DN106388_c0_g1"	-1.16273868832691	6.25365493753798	1.10719742527918	0.335954404899226	0.658039322523978
"TRINITY_DN48180_c0_g1"	-1.16273868832691	6.25365493753798	1.10719742527918	0.335954404899226	0.658039322523978
"TRINITY_DN102420_c0_g1"	-1.24271893510931	6.24754655180034	1.17325880264419	0.335954405638375	0.658039322523978
"TRINITY_DN151697_c0_g1"	-1.24271893510931	6.24754655180034	1.17325880264419	0.335954405638375	0.658039322523978
"TRINITY_DN540523_c0_g1"	-1.24271893510931	6.24754655180034	1.17325880264419	0.335954405638375	0.658039322523978
"TRINITY_DN3809_c0_g1"	-1.29323610187701	6.25064524812282	1.19499132356115	0.33595440636902	0.658039322523978
"TRINITY_DN676523_c0_g1"	-1.62742860301583	6.28492284929002	1.30248972158102	0.335954411645955	0.658039322523978
"TRINITY_DN31201_c0_g1"	-1.66096237112971	6.28935915972332	1.31066655006237	0.335954412197655	0.658039322523978
"TRINITY_DN384862_c0_g1"	-1.95535146232712	6.30122103381882	1.46533609772377	0.335954418538458	0.658039322523978
"TRINITY_DN664949_c0_g1"	-2.13008281072949	6.32636738835943	1.49732262130337	0.335954423091587	0.658039322523978
"TRINITY_DN49375_c0_g1"	-0.866712227461315	6.25986194958667	0.967957472514764	0.3359544815822	0.658039322523978
"TRINITY_DN311494_c0_g5"	-1.17225726806236	6.24035459202598	1.19578696225777	0.33595448370512	0.658039322523978
"TRINITY_DN324613_c0_g1"	-1.17225726806236	6.24035459202598	1.19578696225777	0.33595448370512	0.658039322523978
"TRINITY_DN344487_c0_g1"	-1.17225726806236	6.24035459202598	1.19578696225777	0.33595448370512	0.658039322523978
"TRINITY_DN371615_c0_g1"	-1.17225726806236	6.24035459202598	1.19578696225777	0.33595448370512	0.658039322523978
"TRINITY_DN54643_c0_g1"	-1.17225726806236	6.24035459202598	1.19578696225777	0.33595448370512	0.658039322523978
"TRINITY_DN324636_c0_g1"	-1.22272713260294	6.24346601626447	1.21737494664107	0.335954484435765	0.658039322523978
"TRINITY_DN591909_c0_g1"	-1.22272713260294	6.24346601626447	1.21737494664107	0.335954484435765	0.658039322523978
"TRINITY_DN622702_c0_g1"	-1.22272713260294	6.24346601626447	1.21737494664107	0.335954484435765	0.658039322523978
"TRINITY_DN63817_c0_g1"	-1.22272713260294	6.24346601626447	1.21737494664107	0.335954484435765	0.658039322523978
"TRINITY_DN686399_c0_g1"	-1.22272713260294	6.24346601626447	1.21737494664107	0.335954484435765	0.658039322523978
"TRINITY_DN311494_c0_g1"	-1.68752440552607	6.27489003354518	1.41976945600259	0.335954491182496	0.658039322523978
"TRINITY_DN34077_c0_g1"	-1.68752440552607	6.27489003354518	1.41976945600259	0.335954491182496	0.658039322523978
"TRINITY_DN160356_c1_g1"	-2.13865180004156	6.3135119774749	1.59102114882045	0.335954501897487	0.658039322523978
"TRINITY_DN312006_c1_g4"	-1.32366232169558	7.13465510316113	0.952370821173708	0.336602733181582	0.658302444588712
"TRINITY_DN314849_c0_g1"	1.48972737192423	10.7095582426074	0.932085060229337	0.341082741771738	0.666047244221946
"TRINITY_DN252384_c0_g1"	-2.55865929397961	6.70749606997151	0.923484332152936	0.343290600516676	0.669338294158086
"TRINITY_DN292389_c1_g3"	-2.39112498228116	7.54324910416317	0.912096310877787	0.346244617329533	0.673527528357863
"TRINITY_DN256664_c0_g1"	-0.875945578560257	6.4475631399574	0.912728957467804	0.346490742535388	0.673527528357863
"TRINITY_DN296365_c1_g1"	-2.39271087889001	7.0041692487694	0.9083025504301	0.34723656069606	0.673954597350989
"TRINITY_DN255882_c2_g1"	2.15408489592127	7.55116924676889	0.900570732379665	0.349270480869113	0.676876680776602
"TRINITY_DN298239_c0_g2"	2.5996545461515	6.68954095345445	0.887975755812062	0.352619518678981	0.682334748380324
"TRINITY_DN173170_c0_g1"	-2.36246211812052	6.69346834047966	0.882763018593369	0.354018773158195	0.684009122798866
"TRINITY_DN310734_c1_g4"	-2.41806468937351	6.99324302584048	0.87962891084618	0.354863817489658	0.6846092623558
"TRINITY_DN656256_c0_g1"	1.11036515343868	6.38307592653037	0.943674341048898	0.356014305357083	0.685795977687855
"TRINITY_DN298613_c0_g1"	1.82285024192338	8.57879469260594	0.866876970448529	0.358331536838213	0.688901128464201
"TRINITY_DN277372_c0_g4"	2.34855782196741	7.41202391575464	0.865525540556414	0.358701836600798	0.688901128464201
"TRINITY_DN223895_c0_g1"	-2.54396737239261	6.73240183528019	0.85824889388174	0.36070500522747	0.691711245054474
"TRINITY_DN314105_c1_g1"	-1.75469910569439	9.14846152043503	0.845268870076667	0.364317779909488	0.697595031485881
"TRINITY_DN298613_c0_g2"	1.90188088678485	7.94188558087266	0.831480000948845	0.368212295636647	0.700973956737835
"TRINITY_DN37169_c0_g1"	-1.0038100284708	6.48103342471117	0.832420793958952	0.368336465510617	0.700973956737835
"TRINITY_DN274880_c0_g1"	1.84371125973907	7.99116737002183	0.830325082320671	0.368541180364031	0.700973956737835
"TRINITY_DN15163_c0_g1"	-0.866993078115519	6.51020323397096	0.831583692786939	0.368574346605196	0.700973956737835
"TRINITY_DN254298_c0_g1"	-1.21180049750535	6.79531937033156	0.830725464751455	0.368818459673147	0.700973956737835
"TRINITY_DN292958_c0_g2"	2.03223997551478	7.89355435139773	0.819915308691591	0.371524608916396	0.704424193186236
"TRINITY_DN276531_c0_g1"	1.87812410346521	8.91026430937286	0.819190550389138	0.371733610143556	0.704424193186236
"TRINITY_DN6370_c0_g1"	-0.710895190164971	6.34223746369226	0.855770154822231	0.374514742689917	0.708646064085352
"TRINITY_DN523583_c0_g1"	1.38143233754536	6.52761013514572	0.992120560474279	0.376137614924814	0.709919842721929
"TRINITY_DN11142_c0_g1"	1.16217899049102	6.28556381310151	1.03463239411635	0.377404688407503	0.709919842721929
"TRINITY_DN591410_c0_g1"	1.20518074007491	6.2945412709577	1.10530284324669	0.377404689709063	0.709919842721929
"TRINITY_DN62277_c0_g1"	1.54972657050671	6.31046163833011	1.18852150805223	0.377404693906037	0.709919842721929
"TRINITY_DN494769_c0_g1"	0.657307765554214	6.62156505084351	0.773172344245547	0.385941703035134	0.724145434698663
"TRINITY_DN256538_c0_g1"	-1.95470320437025	6.7849277998656	0.770744728520919	0.386097839109435	0.724145434698663
"TRINITY_DN676527_c0_g1"	0.771469550885121	6.36510547045759	0.764897783464964	0.388464992628053	0.72600217541116
"TRINITY_DN294140_c2_g1"	1.90274204468826	8.13112866822664	0.762381846432196	0.388658802155373	0.72600217541116
"TRINITY_DN271001_c0_g1"	1.73908611155201	8.78719497621828	0.761588427490997	0.388903060111821	0.72600217541116
"TRINITY_DN31190_c0_g1"	0.490502874348701	6.3374188830467	0.761998642714176	0.389354796649076	0.72600217541116
"TRINITY_DN311984_c0_g1"	-2.05523680233967	9.62414285160074	0.753704596560693	0.391342412054995	0.728647717794256
"TRINITY_DN4931_c0_g1"	-2.1761968465618	7.02536163870402	0.749194296666182	0.392748069278877	0.72971206627988
"TRINITY_DN293891_c0_g1"	1.91160688967169	7.68125322205846	0.745599636087857	0.393873690043618	0.72971206627988
