geneID,kME
TRINITY_DN274889_c0_g1,0
TRINITY_DN293497_c0_g2,0
TRINITY_DN312048_c0_g4,0
TRINITY_DN311773_c2_g2,0
TRINITY_DN254031_c0_g1,0
TRINITY_DN292971_c0_g1,0
TRINITY_DN274754_c0_g1,0
TRINITY_DN314639_c0_g1,0
TRINITY_DN312009_c2_g2,0
TRINITY_DN15064_c0_g1,0
TRINITY_DN380357_c0_g1,0
TRINITY_DN223621_c0_g1,0
TRINITY_DN299679_c1_g2,0
TRINITY_DN314272_c1_g1,0
TRINITY_DN310726_c3_g2,0
TRINITY_DN294782_c0_g2,0
TRINITY_DN311499_c1_g2,0
TRINITY_DN234173_c0_g1,0
TRINITY_DN311476_c1_g2,0
TRINITY_DN317269_c2_g2,0
TRINITY_DN277948_c0_g1,0
TRINITY_DN294674_c4_g1,0
TRINITY_DN292667_c0_g1,0
TRINITY_DN314238_c0_g4,0
TRINITY_DN295226_c1_g1,0
TRINITY_DN312793_c4_g1,0
TRINITY_DN316265_c0_g1,0
TRINITY_DN312048_c3_g1,0
TRINITY_DN294675_c1_g1,0
TRINITY_DN294750_c0_g1,0
TRINITY_DN312040_c0_g1,0
TRINITY_DN276579_c0_g1,0
TRINITY_DN312798_c0_g1,0
TRINITY_DN175482_c0_g1,0
TRINITY_DN54648_c0_g1,0
TRINITY_DN259525_c0_g1,0
TRINITY_DN540260_c0_g1,0
TRINITY_DN277946_c1_g1,0
TRINITY_DN238270_c0_g1,0
TRINITY_DN312710_c0_g2,0
TRINITY_DN151696_c0_g1,0
TRINITY_DN4897_c0_g1,0
TRINITY_DN311781_c2_g2,0
TRINITY_DN316927_c2_g1,0
TRINITY_DN311462_c1_g1,0
TRINITY_DN314270_c2_g1,0
TRINITY_DN314235_c1_g1,0
TRINITY_DN316934_c2_g1,0
TRINITY_DN2200_c0_g1,0
TRINITY_DN664010_c0_g1,0
TRINITY_DN238496_c0_g1,0
TRINITY_DN316220_c0_g1,0
TRINITY_DN314622_c5_g1,0
TRINITY_DN310739_c0_g1,0
TRINITY_DN259599_c0_g1,0
TRINITY_DN296774_c1_g1,0
TRINITY_DN310084_c0_g1,0
TRINITY_DN233623_c0_g1,0
TRINITY_DN316929_c2_g1,0
TRINITY_DN276028_c3_g1,0
TRINITY_DN372912_c0_g1,0
TRINITY_DN2184_c0_g1,0
TRINITY_DN540587_c0_g1,0
TRINITY_DN299273_c0_g1,0
TRINITY_DN299205_c0_g4,0
TRINITY_DN66601_c0_g1,0
TRINITY_DN314884_c0_g5,0
TRINITY_DN384869_c0_g1,0
TRINITY_DN293478_c2_g1,0
TRINITY_DN274736_c0_g1,0
TRINITY_DN299205_c0_g1,0
TRINITY_DN298849_c0_g1,0
TRINITY_DN4840_c0_g1,0
TRINITY_DN292916_c0_g2,0
TRINITY_DN278817_c0_g1,0
TRINITY_DN68923_c0_g1,0
TRINITY_DN276917_c1_g2,0
TRINITY_DN227391_c0_g1,0
TRINITY_DN61404_c0_g1,0
TRINITY_DN648411_c0_g1,0
TRINITY_DN16031_c0_g1,0
TRINITY_DN299204_c7_g1,0
TRINITY_DN294781_c2_g2,0
TRINITY_DN259102_c0_g1,0
TRINITY_DN29331_c0_g1,0
TRINITY_DN311737_c0_g2,0
TRINITY_DN4493_c0_g1,0
TRINITY_DN311980_c3_g10,0
TRINITY_DN294772_c2_g1,0
TRINITY_DN294742_c0_g2,0
TRINITY_DN4839_c0_g1,0
TRINITY_DN312009_c1_g1,0
TRINITY_DN136945_c0_g1,0
TRINITY_DN317258_c4_g1,0
TRINITY_DN298810_c0_g3,0
TRINITY_DN3113_c0_g1,0
TRINITY_DN294675_c1_g2,0
TRINITY_DN312069_c1_g1,0
TRINITY_DN296773_c0_g1,0
TRINITY_DN314165_c4_g2,0
TRINITY_DN311739_c0_g2,0
TRINITY_DN106057_c0_g1,0
TRINITY_DN226946_c0_g1,0
TRINITY_DN277219_c0_g1,0
TRINITY_DN274045_c0_g1,0
TRINITY_DN293487_c0_g1,0
TRINITY_DN294137_c1_g5,0
TRINITY_DN226758_c0_g1,0
TRINITY_DN3773_c0_g1,0
TRINITY_DN311754_c0_g1,0
TRINITY_DN311488_c0_g4,0
TRINITY_DN311488_c0_g2,0
TRINITY_DN3772_c0_g2,0
TRINITY_DN312043_c7_g3,0
TRINITY_DN311737_c0_g1,0
TRINITY_DN294180_c0_g1,0
TRINITY_DN292955_c3_g3,0
TRINITY_DN292911_c0_g1,0
TRINITY_DN316906_c4_g1,0
TRINITY_DN298603_c0_g1,0
TRINITY_DN314170_c3_g1,0
TRINITY_DN292371_c6_g3,0
TRINITY_DN274826_c0_g1,0
TRINITY_DN316265_c0_g6,0
TRINITY_DN316263_c0_g1,0
TRINITY_DN314835_c0_g1,0
TRINITY_DN310726_c4_g1,0
TRINITY_DN228081_c0_g1,0
TRINITY_DN316640_c4_g5,0
TRINITY_DN316216_c1_g3,0
TRINITY_DN296273_c0_g1,0
TRINITY_DN37126_c0_g1,0
TRINITY_DN310027_c2_g1,0
TRINITY_DN44042_c0_g1,0
TRINITY_DN311497_c0_g2,0
TRINITY_DN299724_c0_g2,0
TRINITY_DN296794_c1_g1,0
TRINITY_DN311982_c5_g6,0
TRINITY_DN292351_c0_g2,0
TRINITY_DN256660_c0_g1,0
TRINITY_DN316265_c0_g2,0
TRINITY_DN298844_c0_g2,0
TRINITY_DN316282_c3_g1,0
TRINITY_DN295262_c6_g1,0
TRINITY_DN298604_c8_g8,0
TRINITY_DN310743_c5_g2,0
TRINITY_DN299049_c2_g1,0
TRINITY_DN298146_c0_g1,0
TRINITY_DN385776_c0_g1,0
TRINITY_DN316953_c9_g2,0
TRINITY_DN311984_c0_g2,0
TRINITY_DN298472_c5_g1,0
TRINITY_DN293452_c2_g2,0
TRINITY_DN295278_c0_g1,0
TRINITY_DN311039_c2_g1,0
TRINITY_DN293485_c0_g1,0
TRINITY_DN310081_c0_g6,0
TRINITY_DN278954_c0_g1,0
TRINITY_DN102012_c0_g1,0
TRINITY_DN292371_c6_g2,0
TRINITY_DN296772_c0_g1,0
TRINITY_DN298849_c0_g2,0
TRINITY_DN311781_c2_g3,0
TRINITY_DN13602_c0_g1,0
TRINITY_DN316640_c4_g1,0
TRINITY_DN254030_c0_g2,0
TRINITY_DN314152_c4_g1,0
TRINITY_DN226750_c0_g1,0
TRINITY_DN296217_c4_g1,0
TRINITY_DN298810_c0_g2,0
TRINITY_DN292667_c0_g3,0
TRINITY_DN238275_c0_g1,0
TRINITY_DN223877_c0_g1,0
TRINITY_DN316268_c0_g6,0
TRINITY_DN293697_c3_g1,0
TRINITY_DN299020_c1_g2,0
TRINITY_DN311756_c0_g1,0
TRINITY_DN298605_c1_g3,0
TRINITY_DN314639_c0_g3,0
TRINITY_DN314102_c0_g2,0
TRINITY_DN310081_c0_g7,0
TRINITY_DN310086_c1_g2,0
TRINITY_DN294675_c1_g6,0
TRINITY_DN254085_c0_g1,0
TRINITY_DN299049_c1_g2,0
TRINITY_DN311465_c3_g1,0
TRINITY_DN238630_c0_g1,0
TRINITY_DN278818_c0_g1,0
TRINITY_DN316903_c2_g1,0
TRINITY_DN310086_c1_g1,0
TRINITY_DN299262_c2_g4,0
TRINITY_DN311037_c0_g2,0
TRINITY_DN254291_c0_g1,0
TRINITY_DN311984_c0_g1,0
TRINITY_DN173777_c0_g1,0
TRINITY_DN312040_c1_g1,0
TRINITY_DN3165_c0_g1,0
TRINITY_DN316902_c2_g1,0
TRINITY_DN292910_c0_g6,0
TRINITY_DN256554_c0_g1,0
TRINITY_DN311039_c3_g1,0
TRINITY_DN314103_c0_g2,0
TRINITY_DN226913_c0_g1,0
TRINITY_DN251960_c0_g1,0
TRINITY_DN295226_c0_g1,0
TRINITY_DN312004_c1_g3,0
TRINITY_DN298445_c0_g1,0
TRINITY_DN296211_c0_g1,0
TRINITY_DN316928_c3_g1,0
TRINITY_DN3778_c0_g1,0
TRINITY_DN314253_c0_g2,0
TRINITY_DN316979_c1_g2,0
TRINITY_DN173172_c0_g1,0
TRINITY_DN312733_c0_g2,0
TRINITY_DN296703_c2_g1,0
TRINITY_DN312004_c0_g2,0
TRINITY_DN299656_c3_g1,0
TRINITY_DN310760_c0_g2,0
TRINITY_DN316265_c0_g4,0
TRINITY_DN254038_c0_g1,0
TRINITY_DN311790_c1_g4,0
TRINITY_DN298178_c0_g1,0
TRINITY_DN33815_c0_g1,0
TRINITY_DN314625_c0_g1,0
TRINITY_DN274714_c0_g1,0
TRINITY_DN311466_c0_g4,0
TRINITY_DN238636_c0_g1,0
TRINITY_DN312769_c2_g6,0
TRINITY_DN21031_c0_g1,0
TRINITY_DN292952_c0_g2,0
TRINITY_DN11157_c0_g1,0
TRINITY_DN299679_c1_g1,0
TRINITY_DN293478_c2_g6,0
TRINITY_DN298443_c0_g1,0
TRINITY_DN235359_c0_g1,0
TRINITY_DN294666_c0_g1,0
TRINITY_DN292998_c2_g2,0
TRINITY_DN294671_c0_g1,0
TRINITY_DN256249_c0_g3,0
TRINITY_DN316957_c1_g2,0
TRINITY_DN312795_c0_g3,0
TRINITY_DN299267_c2_g2,0
TRINITY_DN314648_c0_g1,0
TRINITY_DN314199_c1_g1,0
TRINITY_DN312794_c2_g4,0
TRINITY_DN296378_c7_g1,0
TRINITY_DN311416_c0_g3,0
TRINITY_DN293696_c0_g3,0
TRINITY_DN314174_c1_g2,0
TRINITY_DN316287_c1_g2,0
TRINITY_DN292323_c0_g3,0
TRINITY_DN274047_c0_g1,0
TRINITY_DN316228_c2_g1,0
TRINITY_DN227517_c0_g1,0
TRINITY_DN254118_c0_g1,0
TRINITY_DN238439_c0_g1,0
TRINITY_DN316954_c4_g2,0
TRINITY_DN298867_c2_g2,0
TRINITY_DN314279_c0_g2,0
TRINITY_DN353686_c0_g1,0
TRINITY_DN385564_c0_g1,0
TRINITY_DN619899_c0_g1,0
TRINITY_DN312735_c1_g1,0
TRINITY_DN278999_c3_g3,0
TRINITY_DN6645_c0_g1,0
TRINITY_DN292907_c0_g1,0
TRINITY_DN316970_c2_g1,0
TRINITY_DN316907_c0_g2,0
TRINITY_DN317240_c3_g3,0
TRINITY_DN314830_c3_g3,0
TRINITY_DN173143_c0_g1,0
TRINITY_DN46475_c0_g1,0
TRINITY_DN314219_c0_g1,0
TRINITY_DN310747_c2_g2,0
TRINITY_DN312087_c2_g10,0
TRINITY_DN254117_c0_g1,0
TRINITY_DN136045_c0_g1,0
TRINITY_DN293452_c2_g5,0
TRINITY_DN294100_c0_g2,0
TRINITY_DN298235_c4_g4,0
TRINITY_DN256517_c0_g1,0
TRINITY_DN294772_c1_g1,0
TRINITY_DN256558_c1_g1,0
TRINITY_DN292910_c0_g4,0
TRINITY_DN292387_c4_g2,0
TRINITY_DN314101_c0_g1,0
TRINITY_DN312746_c0_g2,0
TRINITY_DN6497_c0_g1,0
TRINITY_DN238638_c0_g1,0
TRINITY_DN172865_c0_g1,0
TRINITY_DN256327_c0_g1,0
TRINITY_DN314625_c1_g1,0
TRINITY_DN316216_c1_g4,0
TRINITY_DN2504_c0_g1,0
TRINITY_DN227534_c0_g1,0
TRINITY_DN314887_c0_g1,0
TRINITY_DN312043_c7_g2,0
TRINITY_DN311784_c3_g1,0
TRINITY_DN312732_c0_g1,0
TRINITY_DN299036_c0_g2,0
TRINITY_DN311773_c2_g1,0
TRINITY_DN311920_c0_g1,0
TRINITY_DN299205_c0_g3,0
TRINITY_DN294190_c0_g1,0
TRINITY_DN299257_c0_g1,0
TRINITY_DN316927_c2_g2,0
TRINITY_DN314175_c0_g1,0
TRINITY_DN312069_c1_g3,0
TRINITY_DN312733_c0_g5,0
TRINITY_DN259136_c0_g1,0
TRINITY_DN316955_c0_g2,0
TRINITY_DN314250_c2_g2,0
TRINITY_DN311488_c0_g1,0
TRINITY_DN296262_c0_g1,0
TRINITY_DN311079_c4_g5,0
TRINITY_DN37448_c0_g1,0
TRINITY_DN296368_c1_g1,0
TRINITY_DN311462_c1_g3,0
TRINITY_DN296378_c6_g1,0
TRINITY_DN314100_c4_g1,0
TRINITY_DN294670_c1_g2,0
TRINITY_DN298837_c0_g1,0
TRINITY_DN293398_c2_g1,0
TRINITY_DN255883_c0_g1,0
TRINITY_DN298608_c0_g1,0
TRINITY_DN299631_c0_g1,0
TRINITY_DN255256_c0_g1,0
TRINITY_DN312044_c4_g1,0
TRINITY_DN215878_c0_g1,0
TRINITY_DN175067_c0_g1,0
TRINITY_DN294659_c0_g1,0
TRINITY_DN311927_c2_g2,0
TRINITY_DN314622_c5_g2,0
TRINITY_DN274829_c0_g1,0
TRINITY_DN312043_c7_g1,0
TRINITY_DN311746_c2_g1,0
TRINITY_DN316235_c0_g1,0
TRINITY_DN312748_c0_g1,0
TRINITY_DN298692_c0_g1,0
TRINITY_DN314194_c0_g1,0
TRINITY_DN317253_c3_g2,0
TRINITY_DN316642_c2_g1,0
TRINITY_DN311497_c1_g2,0
TRINITY_DN359839_c0_g1,0
TRINITY_DN293355_c1_g1,0
TRINITY_DN312044_c4_g2,0
TRINITY_DN227312_c0_g2,0
TRINITY_DN316956_c2_g2,0
TRINITY_DN298867_c2_g1,0
TRINITY_DN310749_c0_g1,0
TRINITY_DN292978_c1_g10,0
TRINITY_DN251093_c0_g1,0
TRINITY_DN299256_c0_g1,0
TRINITY_DN311790_c1_g1,0
TRINITY_DN311034_c1_g1,0
TRINITY_DN271517_c0_g1,0
TRINITY_DN293355_c0_g1,0
TRINITY_DN6253_c0_g1,0
TRINITY_DN111418_c0_g1,0
TRINITY_DN35248_c0_g1,0
TRINITY_DN616302_c0_g1,0
TRINITY_DN619898_c0_g1,0
TRINITY_DN299656_c2_g1,0
TRINITY_DN311499_c1_g1,0
TRINITY_DN293497_c0_g1,0
TRINITY_DN312730_c0_g1,0
TRINITY_DN238613_c0_g1,0
TRINITY_DN67434_c0_g1,0
TRINITY_DN312092_c0_g1,0
TRINITY_DN314632_c0_g1,0
TRINITY_DN294772_c2_g4,0
TRINITY_DN271054_c0_g1,0
TRINITY_DN353660_c0_g1,0
TRINITY_DN310748_c0_g1,0
TRINITY_DN314270_c0_g1,0
TRINITY_DN312706_c3_g1,0
TRINITY_DN314215_c1_g1,0
TRINITY_DN314630_c0_g2,0
TRINITY_DN314637_c0_g1,0
TRINITY_DN294103_c6_g1,0
TRINITY_DN111761_c0_g1,0
TRINITY_DN37124_c0_g1,0
TRINITY_DN310762_c2_g1,0
TRINITY_DN298604_c8_g2,0
TRINITY_DN310731_c3_g2,0
TRINITY_DN310730_c0_g2,0
TRINITY_DN299671_c0_g1,0
TRINITY_DN254035_c0_g1,0
TRINITY_DN312748_c0_g5,0
TRINITY_DN277398_c0_g1,0
TRINITY_DN6259_c0_g1,0
TRINITY_DN35397_c0_g1,0
TRINITY_DN314172_c4_g1,0
TRINITY_DN106037_c0_g1,0
TRINITY_DN67057_c0_g1,0
TRINITY_DN314641_c0_g1,0
TRINITY_DN176933_c0_g1,0
TRINITY_DN274713_c0_g1,0
TRINITY_DN294742_c0_g5,0
TRINITY_DN293696_c0_g1,0
TRINITY_DN299024_c0_g1,0
TRINITY_DN310729_c0_g1,0
TRINITY_DN293346_c7_g1,0
TRINITY_DN293685_c1_g1,0
TRINITY_DN292394_c0_g1,0
TRINITY_DN256934_c1_g2,0
TRINITY_DN299206_c0_g1,0
TRINITY_DN491_c0_g1,0
TRINITY_DN35919_c0_g1,0
TRINITY_DN226185_c0_g1,0
TRINITY_DN314232_c4_g1,0
TRINITY_DN257962_c0_g1,0
TRINITY_DN544038_c0_g1,0
TRINITY_DN599606_c0_g1,0
TRINITY_DN293827_c0_g1,0
TRINITY_DN111787_c0_g1,0
TRINITY_DN277212_c0_g1,0
TRINITY_DN256479_c0_g1,0
TRINITY_DN296212_c2_g1,0
TRINITY_DN298841_c3_g1,0
TRINITY_DN298612_c2_g1,0
TRINITY_DN29630_c0_g1,0
TRINITY_DN296798_c5_g4,0
TRINITY_DN312733_c0_g3,0
TRINITY_DN316233_c0_g3,0
TRINITY_DN464951_c0_g1,0
TRINITY_DN656226_c0_g1,0
TRINITY_DN295007_c1_g1,0
TRINITY_DN67439_c0_g1,0
TRINITY_DN254235_c1_g1,0
TRINITY_DN139775_c0_g1,0
TRINITY_DN296706_c1_g1,0
TRINITY_DN292998_c5_g1,0
TRINITY_DN34988_c0_g1,0
TRINITY_DN543_c0_g1,0
TRINITY_DN292365_c0_g1,0
TRINITY_DN259665_c0_g1,0
TRINITY_DN311465_c2_g2,0
TRINITY_DN251092_c0_g1,0
TRINITY_DN312713_c2_g2,0
TRINITY_DN173977_c0_g1,0
TRINITY_DN1723_c0_g1,0
TRINITY_DN310027_c4_g1,0
TRINITY_DN4896_c0_g1,0
TRINITY_DN312094_c0_g10,0
TRINITY_DN312769_c2_g8,0
TRINITY_DN311789_c3_g7,0
TRINITY_DN461612_c0_g1,0
TRINITY_DN292338_c2_g1,0
TRINITY_DN63736_c0_g1,0
TRINITY_DN231298_c0_g1,0
TRINITY_DN293680_c0_g2,0
TRINITY_DN276932_c0_g1,0
TRINITY_DN299020_c1_g4,0
TRINITY_DN294612_c4_g1,0
TRINITY_DN220327_c0_g1,0
TRINITY_DN102501_c0_g1,0
TRINITY_DN23303_c0_g1,0
TRINITY_DN294139_c0_g3,0
TRINITY_DN316262_c4_g1,0
TRINITY_DN119018_c0_g1,0
TRINITY_DN314275_c4_g2,0
TRINITY_DN312741_c6_g5,0
TRINITY_DN298612_c2_g6,0
TRINITY_DN295086_c0_g1,0
TRINITY_DN293682_c3_g1,0
TRINITY_DN295082_c0_g1,0
TRINITY_DN314644_c0_g1,0
TRINITY_DN312048_c0_g1,0
TRINITY_DN617484_c0_g1,0
TRINITY_DN67095_c0_g1,0
TRINITY_DN220742_c0_g1,0
TRINITY_DN316220_c0_g2,0
TRINITY_DN222938_c0_g1,0
TRINITY_DN292387_c4_g4,0
TRINITY_DN311499_c1_g3,0
TRINITY_DN385198_c0_g1,0
TRINITY_DN296788_c2_g2,0
TRINITY_DN4872_c0_g1,0
TRINITY_DN110403_c0_g1,0
TRINITY_DN371087_c0_g1,0
TRINITY_DN255878_c0_g2,0
TRINITY_DN45783_c0_g1,0
TRINITY_DN255932_c0_g1,0
TRINITY_DN27153_c0_g1,0
TRINITY_DN544551_c0_g1,0
TRINITY_DN29469_c0_g1,0
TRINITY_DN312741_c4_g1,0
TRINITY_DN293346_c6_g2,0
TRINITY_DN52681_c0_g1,0
TRINITY_DN666237_c0_g1,0
TRINITY_DN294612_c7_g4,0
TRINITY_DN139762_c0_g1,0
TRINITY_DN6201_c0_g1,0
TRINITY_DN292954_c0_g2,0
TRINITY_DN294612_c5_g1,0
TRINITY_DN296750_c0_g7,0
TRINITY_DN375759_c0_g1,0
TRINITY_DN296270_c3_g4,0
TRINITY_DN271680_c0_g1,0
TRINITY_DN66603_c0_g1,0
TRINITY_DN254214_c0_g1,0
TRINITY_DN526675_c0_g1,0
TRINITY_DN292371_c6_g1,0
TRINITY_DN102378_c0_g1,0
TRINITY_DN110214_c0_g1,0
TRINITY_DN299049_c2_g6,0
TRINITY_DN375738_c0_g1,0
TRINITY_DN292955_c1_g1,0
TRINITY_DN292371_c6_g4,0
TRINITY_DN622820_c0_g1,0
TRINITY_DN292966_c0_g1,0
TRINITY_DN277089_c0_g1,0
TRINITY_DN312742_c0_g3,0
TRINITY_DN238112_c0_g1,0
TRINITY_DN293685_c5_g2,0
TRINITY_DN296771_c3_g2,0
TRINITY_DN311077_c2_g5,0
TRINITY_DN299270_c7_g5,0
TRINITY_DN314170_c4_g1,0
TRINITY_DN1545_c0_g1,0
TRINITY_DN256942_c0_g1,0
TRINITY_DN299750_c1_g1,0
TRINITY_DN116732_c0_g1,0
TRINITY_DN256610_c0_g2,0
TRINITY_DN276816_c0_g1,0
TRINITY_DN294655_c3_g2,0
TRINITY_DN464955_c0_g1,0
TRINITY_DN298612_c2_g16,0
TRINITY_DN233065_c0_g1,0
TRINITY_DN22695_c0_g1,0
TRINITY_DN317294_c9_g1,0
TRINITY_DN271682_c0_g1,0
TRINITY_DN312741_c6_g3,0
TRINITY_DN299049_c2_g5,0
TRINITY_DN294162_c0_g1,0
TRINITY_DN314102_c1_g1,0
TRINITY_DN314152_c5_g4,0
TRINITY_DN256692_c1_g1,0
TRINITY_DN295223_c0_g2,0
TRINITY_DN175123_c0_g1,0
TRINITY_DN233018_c0_g2,0
TRINITY_DN233065_c0_g2,0
TRINITY_DN176951_c0_g1,0
TRINITY_DN227360_c0_g1,0
TRINITY_DN316904_c8_g4,0
TRINITY_DN105034_c0_g1,0
TRINITY_DN278923_c1_g2,0
TRINITY_DN274570_c0_g1,0
TRINITY_DN293346_c6_g1,0
TRINITY_DN6861_c0_g1,0
TRINITY_DN6597_c0_g1,0
TRINITY_DN292974_c4_g2,0
TRINITY_DN312754_c4_g4,0
TRINITY_DN310761_c3_g6,0
TRINITY_DN292337_c0_g1,0
TRINITY_DN314109_c2_g2,0
TRINITY_DN616719_c0_g1,0
TRINITY_DN462971_c0_g1,0
TRINITY_DN298813_c1_g5,0
TRINITY_DN540230_c0_g1,0
TRINITY_DN668914_c0_g1,0
TRINITY_DN274832_c0_g1,0
TRINITY_DN231207_c1_g1,0
TRINITY_DN276939_c0_g2,0
TRINITY_DN314172_c3_g1,0
TRINITY_DN385979_c0_g1,0
TRINITY_DN293398_c2_g2,0
TRINITY_DN294146_c2_g3,0
TRINITY_DN299782_c2_g2,0
TRINITY_DN312795_c0_g2,0
TRINITY_DN226716_c0_g1,0
TRINITY_DN35913_c0_g1,0
TRINITY_DN310764_c1_g1,0
TRINITY_DN311752_c0_g3,0
TRINITY_DN314154_c3_g3,0
TRINITY_DN344668_c0_g1,0
TRINITY_DN27487_c0_g1,0
TRINITY_DN298144_c0_g2,0
TRINITY_DN220746_c0_g1,0
TRINITY_DN274047_c0_g2,0
TRINITY_DN17691_c0_g1,0
TRINITY_DN6102_c0_g1,0
TRINITY_DN254116_c1_g1,0
TRINITY_DN29846_c0_g1,0
TRINITY_DN293680_c0_g4,0
TRINITY_DN311475_c2_g3,0
TRINITY_DN311784_c3_g2,0
TRINITY_DN293452_c1_g4,0
TRINITY_DN294137_c1_g3,0
TRINITY_DN299035_c1_g3,0
TRINITY_DN255855_c0_g1,0
TRINITY_DN627229_c0_g1,0
TRINITY_DN311038_c7_g1,0
TRINITY_DN444261_c0_g1,0
TRINITY_DN349280_c0_g1,0
TRINITY_DN231502_c0_g1,0
TRINITY_DN316227_c2_g1,0
TRINITY_DN610883_c0_g1,0
TRINITY_DN499991_c0_g1,0
TRINITY_DN139765_c0_g1,0
TRINITY_DN312048_c0_g3,0
TRINITY_DN227532_c0_g1,0
TRINITY_DN444543_c0_g1,0
TRINITY_DN584855_c0_g1,0
TRINITY_DN233023_c0_g1,0
TRINITY_DN298474_c8_g3,0
TRINITY_DN298813_c1_g2,0
TRINITY_DN316904_c7_g4,0
TRINITY_DN293689_c0_g6,0
TRINITY_DN3513_c0_g1,0
TRINITY_DN316994_c0_g1,0
TRINITY_DN316228_c4_g1,0
TRINITY_DN278381_c0_g3,0
TRINITY_DN296798_c3_g2,0
TRINITY_DN316937_c2_g1,0
TRINITY_DN63784_c0_g1,0
TRINITY_DN310742_c1_g2,0
TRINITY_DN276550_c0_g1,0
TRINITY_DN274638_c1_g1,0
TRINITY_DN104336_c0_g1,0
TRINITY_DN298144_c0_g4,0
TRINITY_DN294772_c3_g1,0
TRINITY_DN444901_c0_g1,0
TRINITY_DN293339_c0_g1,0
TRINITY_DN292979_c1_g7,0
TRINITY_DN276041_c0_g1,0
TRINITY_DN1760_c0_g1,0
TRINITY_DN643251_c0_g1,0
TRINITY_DN293890_c1_g1,0
TRINITY_DN49942_c0_g1,0
TRINITY_DN256610_c1_g1,0
TRINITY_DN222961_c0_g1,0
TRINITY_DN292357_c1_g1,0
TRINITY_DN292978_c1_g11,0
TRINITY_DN314172_c4_g6,0
TRINITY_DN293823_c0_g1,0
TRINITY_DN294776_c2_g3,0
TRINITY_DN295211_c1_g1,0
TRINITY_DN293452_c1_g1,0
TRINITY_DN293398_c0_g1,0
TRINITY_DN299654_c1_g8,0
TRINITY_DN311745_c0_g4,0
TRINITY_DN299790_c1_g2,0
TRINITY_DN311788_c1_g1,0
TRINITY_DN299703_c1_g2,0
TRINITY_DN344594_c0_g1,0
TRINITY_DN583_c0_g1,0
TRINITY_DN274555_c0_g1,0
TRINITY_DN3595_c0_g1,0
TRINITY_DN317291_c9_g1,0
TRINITY_DN312706_c2_g1,0
TRINITY_DN61938_c0_g1,0
TRINITY_DN104668_c0_g1,0
TRINITY_DN311478_c0_g2,0
TRINITY_DN256627_c0_g1,0
TRINITY_DN674852_c0_g1,0
TRINITY_DN612342_c0_g1,0
TRINITY_DN312754_c4_g1,0
TRINITY_DN4611_c0_g1,0
TRINITY_DN238496_c0_g2,0
TRINITY_DN375619_c0_g1,0
TRINITY_DN314889_c0_g1,0
TRINITY_DN234204_c0_g1,0
TRINITY_DN29824_c0_g1,0
TRINITY_DN292914_c0_g1,0
TRINITY_DN311745_c0_g5,0
TRINITY_DN545_c0_g1,0
TRINITY_DN541_c0_g1,0
TRINITY_DN234170_c0_g1,0
TRINITY_DN663148_c0_g1,0
TRINITY_DN591414_c0_g1,0
TRINITY_DN105309_c0_g1,0
TRINITY_DN292978_c1_g8,0
TRINITY_DN311784_c1_g2,0
TRINITY_DN3721_c0_g1,0
TRINITY_DN310732_c0_g1,0
TRINITY_DN102024_c0_g1,0
TRINITY_DN298161_c0_g2,0
TRINITY_DN23109_c0_g1,0
TRINITY_DN173771_c0_g1,0
TRINITY_DN294650_c0_g3,0
TRINITY_DN293493_c0_g1,0
TRINITY_DN4577_c0_g1,0
TRINITY_DN314258_c2_g4,0
TRINITY_DN220743_c0_g1,0
TRINITY_DN312009_c2_g3,0
TRINITY_DN312088_c0_g1,0
TRINITY_DN310743_c5_g3,0
TRINITY_DN292978_c1_g1,0
TRINITY_DN296750_c0_g4,0
TRINITY_DN255207_c1_g1,0
TRINITY_DN15165_c0_g1,0
TRINITY_DN663150_c0_g1,0
TRINITY_DN295007_c1_g2,0
TRINITY_DN255897_c0_g1,0
TRINITY_DN222967_c0_g1,0
TRINITY_DN311980_c1_g1,0
TRINITY_DN311980_c3_g9,0
TRINITY_DN294776_c2_g2,0
TRINITY_DN314157_c1_g2,0
TRINITY_DN298693_c3_g4,0
TRINITY_DN256214_c0_g1,0
TRINITY_DN293823_c0_g2,0
TRINITY_DN296798_c2_g1,0
TRINITY_DN61086_c0_g1,0
TRINITY_DN316958_c2_g1,0
TRINITY_DN311473_c1_g1,0
TRINITY_DN226649_c0_g1,0
TRINITY_DN39849_c0_g1,0
TRINITY_DN299654_c1_g11,0
TRINITY_DN276630_c0_g1,0
TRINITY_DN256598_c0_g1,0
TRINITY_DN293452_c1_g3,0
TRINITY_DN296270_c3_g2,0
TRINITY_DN296361_c0_g2,0
TRINITY_DN277294_c1_g1,0
TRINITY_DN6734_c0_g1,0
TRINITY_DN271279_c0_g1,0
TRINITY_DN277398_c0_g2,0
TRINITY_DN316937_c2_g2,0
TRINITY_DN311798_c0_g3,0
TRINITY_DN461206_c0_g1,0
TRINITY_DN292395_c0_g2,0
TRINITY_DN172838_c1_g1,0
TRINITY_DN222927_c0_g1,0
TRINITY_DN255282_c0_g1,0
TRINITY_DN255268_c0_g1,0
TRINITY_DN292371_c6_g6,0
TRINITY_DN251925_c2_g1,0
TRINITY_DN294107_c0_g1,0
TRINITY_DN296378_c1_g1,0
TRINITY_DN231213_c0_g1,0
TRINITY_DN316974_c2_g1,0
TRINITY_DN310764_c2_g2,0
TRINITY_DN176942_c0_g1,0
