GeneID	S_10B	S_9A	S_13A	S_42A	S_46B	S_47B	S_48B	S_2A	S_2B	S_7B	S_8B	S_33A	S_36B	S_38A	S_40A
TRINITY_DN299656_c3_g3	3.000244138	4.310697984	3.970485375	1.060434796	1.060434796	2.220749492	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299656_c3_g6	1.060434796	1.498523235	1.060434796	1.854878329	2.076237769	1.060434796	1.060434796	1.74026046	1.060434796	1.469830349	1.060434796	1.060434796	4.741031291	1.060434796	1.060434796
TRINITY_DN299657_c0_g1	2.334412939	3.874315795	4.426296375	5.279665149	5.260065995	4.504106961	5.018508379	4.429226265	1.88581625	2.781547005	2.035083556	1.775037812	4.169355085	2.458772604	2.471188131
TRINITY_DN299658_c5_g1	7.324928013	4.880909619	5.716012197	5.032039526	4.41068478	6.054858113	5.572191807	9.396009151	9.819730339	9.395355171	9.460638747	9.577663275	8.593382153	9.341287443	8.801053095
TRINITY_DN299671_c0_g1	1.060434796	4.98570519	3.779733192	3.678874998	4.789915344	1.060434796	1.993143853	1.988649135	1.060434796	4.739932126	1.060434796	1.775037812	6.26397363	3.010141473	4.438896161
TRINITY_DN299672_c0_g1	6.220214544	4.601979469	6.281767117	6.405903776	4.175669505	6.262726777	5.927074192	6.550429466	6.613002714	6.153870502	5.297349058	7.28383096	6.676686928	6.830688983	7.383580386
TRINITY_DN299679_c1_g1	1.060434796	4.310697984	1.060434796	4.121188237	3.787517478	1.060434796	1.060434796	1.440025908	1.060434796	4.624601395	1.060434796	1.060434796	4.404246249	1.060434796	3.170637387
TRINITY_DN299679_c1_g2	1.060434796	1.498523235	1.060434796	1.854878329	2.666429693	1.060434796	1.060434796	1.440025908	1.060434796	2.049128754	1.060434796	1.060434796	2.160810364	1.060434796	1.060434796
TRINITY_DN299700_c1_g1	1.060434796	5.114549861	2.577378605	5.098043112	5.177502092	1.060434796	1.060434796	1.440025908	1.060434796	4.542251244	1.060434796	1.060434796	5.749115477	1.555100532	3.993070206
TRINITY_DN299700_c1_g2	1.060434796	1.498523235	1.060434796	3.841850346	2.89031276	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.078693901	1.060434796	1.695418181
TRINITY_DN299700_c1_g3	1.833703142	3.354066687	1.060434796	2.364254418	3.084074812	1.060434796	1.060434796	1.440025908	1.060434796	3.626504368	1.628546064	1.060434796	4.349010673	1.555100532	3.344486629
TRINITY_DN299702_c0_g1	1.060434796	4.601979469	2.009723777	4.121188237	3.787517478	2.220749492	1.993143853	1.440025908	1.060434796	3.915319285	1.060434796	1.060434796	5.149379475	1.060434796	4.188213017
TRINITY_DN299703_c0_g1	1.060434796	1.834107156	6.169508974	1.854878329	1.655951822	1.060434796	3.940532401	3.600355227	1.88581625	2.049128754	1.628546064	1.060434796	2.936049104	1.922777888	1.695418181
TRINITY_DN299703_c0_g2	2.334412939	2.532423455	6.936143331	1.854878329	3.254867974	3.903475717	4.931574226	5.09162063	2.61133977	2.049128754	1.060434796	3.132594796	3.437572908	2.848688498	2.134830437
TRINITY_DN299703_c1_g2	1.060434796	2.334983987	7.003180375	1.060434796	3.084074812	4.330280698	5.100500432	4.861784128	2.789883372	3.626504368	1.628546064	1.775037812	4.404246249	2.458772604	1.060434796
TRINITY_DN299720_c0_g2	1.060434796	1.498523235	1.060434796	2.364254418	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN299720_c1_g1	1.060434796	3.945334406	2.009723777	3.284487825	3.254867974	1.060434796	1.993143853	1.988649135	1.060434796	3.544265922	1.060434796	1.775037812	6.122915269	1.922777888	4.276703081
TRINITY_DN299722_c0_g2	2.334412939	4.139551492	2.577378605	3.988269512	4.175669505	1.060434796	1.060434796	1.440025908	1.060434796	2.781547005	1.060434796	2.250773536	4.941047859	1.060434796	4.438896161
TRINITY_DN299722_c0_g3	1.060434796	3.354066687	1.060434796	3.284487825	3.254867974	2.220749492	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	3.327576048	1.060434796	3.344486629
TRINITY_DN299722_c1_g1	8.322196249	6.782954698	8.408987841	7.866444905	7.534455554	8.84729898	7.416019812	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299724_c0_g1	2.705404119	5.342134335	6.245309738	7.306646051	7.638431371	6.913752859	6.510533557	5.619497111	2.789883372	4.977824328	4.768018527	4.378670979	5.929381132	4.051916271	2.471188131
TRINITY_DN299724_c0_g2	1.060434796	1.060434796	1.060434796	5.799434371	3.084074812	2.220749492	1.060434796	1.988649135	2.407537437	3.158481203	1.060434796	1.775037812	1.878251772	1.060434796	2.97293112
TRINITY_DN299724_c0_g4	1.833703142	2.532423455	1.060434796	3.495116278	3.994608176	1.060434796	2.958283586	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.327576048	1.060434796	1.060434796
TRINITY_DN299726_c0_g1	8.538470966	7.178918059	8.243253422	6.850847453	6.430951541	7.141376686	8.123216291	8.889090225	8.976189258	8.827913714	8.761064541	9.287909824	7.877302271	9.241134382	9.352294895
TRINITY_DN299726_c0_g3	9.799174101	7.926692681	10.01535768	8.475317098	5.973458119	9.234208808	8.768679027	9.375704849	9.459578225	9.039699956	9.774270156	9.682312192	8.902405617	9.81011646	9.087634953
TRINITY_DN299729_c1_g1	9.350547839	8.822505093	8.692377254	9.212626272	9.24150714	10.30990475	9.112880024	1.440025908	1.531363875	1.060434796	1.628546064	1.060434796	1.060434796	1.555100532	1.060434796
TRINITY_DN299750_c1_g1	2.334412939	1.498523235	1.060434796	1.854878329	2.076237769	1.060434796	2.554960019	1.060434796	1.060434796	1.060434796	1.060434796	1.775037812	1.060434796	1.922777888	1.695418181
TRINITY_DN299750_c2_g1	7.56918739	3.799619371	5.421454705	5.032039526	2.076237769	3.903475717	5.682796094	10.98605022	10.31700858	9.569176709	10.23577799	10.7825551	8.175987997	9.570589319	8.210126703
TRINITY_DN299750_c3_g1	11.80620356	7.581341865	11.69024333	11.39756442	10.14844883	11.52086039	12.01802322	9.589439907	9.20200694	8.893738839	10.24418272	10.62293524	9.740647412	9.755639415	9.792057734
TRINITY_DN299750_c3_g2	12.03747084	9.032780855	10.01806151	9.75556511	8.045815038	10.59578222	10.04176134	12.75379277	12.83774844	11.21973355	12.31564598	11.83018009	10.43507911	11.71984683	11.94232089
TRINITY_DN299750_c3_g3	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.993143853	4.342610559	4.051032387	3.364230448	3.022238902	7.849856318	4.741031291	4.698721758	5.658718666
TRINITY_DN299751_c0_g1	1.060434796	3.637516095	1.060434796	2.739959837	3.084074812	1.060434796	1.060434796	1.440025908	1.060434796	3.544265922	1.060434796	1.775037812	3.809008751	1.060434796	3.884615783
TRINITY_DN299753_c0_g3	1.060434796	3.128511293	5.54658138	5.675207314	5.734481377	5.347753888	5.251703991	5.218650025	2.407537437	4.040590695	4.336404951	3.337285637	4.697471159	3.010141473	1.695418181
TRINITY_DN299755_c1_g2	3.000244138	1.834107156	3.970485375	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299755_c1_g3	5.231905584	5.393832297	6.130060819	5.161158667	4.48122249	5.744200587	3.750436618	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299755_c1_g4	8.189624261	7.149142846	8.147722743	7.53825767	6.846181072	8.461044442	7.133967227	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299756_c1_g1	8.14509543	6.03833244	8.297675801	6.667366633	5.044058316	8.130681028	7.333652104	8.644021076	8.749404917	8.418692472	8.957856902	8.688309341	8.15601251	8.90871834	8.53563609
TRINITY_DN299758_c1_g1	2.705404119	1.834107156	4.289759238	3.841850346	4.258335401	2.220749492	5.178082192	1.440025908	1.531363875	1.060434796	1.060434796	2.607931407	1.526532857	1.922777888	1.060434796
TRINITY_DN299758_c1_g2	8.099148323	5.145040071	6.958836887	5.335457234	3.084074812	4.926915475	5.321750526	10.34378101	10.46074015	9.697191332	9.540801054	9.536701049	8.127573865	9.438488336	8.751732982
TRINITY_DN299758_c2_g1	2.334412939	3.245692511	4.426296375	1.060434796	1.655951822	2.855421812	4.108471498	5.009662289	5.807935913	5.235378133	6.595325823	4.069665062	4.941047859	4.918098427	4.717081855
TRINITY_DN299759_c0_g1	1.833703142	4.687324409	5.867619821	5.586018109	5.299641103	4.799269373	4.634086158	4.830298493	2.789883372	4.361947785	3.82405377	1.775037812	3.964102035	3.15533094	3.344486629
TRINITY_DN299780_c0_g1	7.816387107	7.095510131	7.543242345	7.630355057	5.923668072	7.788086415	7.333652104	8.29485585	8.193285427	7.814923308	8.233628812	8.8806271	7.592259153	7.515051321	8.276012486
TRINITY_DN299782_c1_g1	1.060434796	2.532423455	1.060434796	3.988269512	3.894775479	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	2.396988615	1.060434796	1.695418181
TRINITY_DN299782_c1_g3	2.334412939	3.454865611	2.009723777	1.060434796	2.076237769	2.855421812	1.993143853	1.060434796	1.531363875	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	2.134830437
TRINITY_DN299782_c2_g1	1.060434796	1.060434796	2.577378605	2.739959837	1.060434796	2.220749492	1.060434796	1.060434796	1.060434796	3.158481203	1.060434796	1.775037812	3.208495226	1.060434796	1.695418181
TRINITY_DN299782_c2_g2	4.510382114	3.128511293	3.779733192	1.060434796	1.060434796	1.060434796	1.060434796	2.695869542	1.531363875	2.049128754	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299782_c2_g3	1.060434796	2.706066443	2.009723777	1.854878329	3.40756522	1.060434796	2.554960019	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299782_c2_g4	1.060434796	1.060434796	1.060434796	2.364254418	2.401305792	1.060434796	1.060434796	1.060434796	1.060434796	3.979314251	2.035083556	1.775037812	2.160810364	1.922777888	2.471188131
TRINITY_DN299782_c2_g5	4.601089555	6.421266327	7.450207225	8.338658747	8.377072393	7.141376686	7.367165581	7.071781048	3.739413624	5.961319668	5.566081915	5.487572355	6.687860088	5.178110764	3.639682246
TRINITY_DN299782_c2_g6	1.060434796	3.874315795	1.060434796	1.854878329	1.655951822	3.29468633	1.060434796	4.297271216	1.060434796	4.739932126	1.060434796	1.060434796	3.078693901	2.458772604	2.134830437
TRINITY_DN299782_c2_g8	1.060434796	1.834107156	1.060434796	1.854878329	2.89031276	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.628546064	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN299782_c2_g9	1.060434796	4.687324409	1.060434796	1.854878329	5.818616104	2.855421812	1.060434796	3.168358265	1.531363875	4.099370201	1.060434796	1.060434796	4.97792656	2.458772604	1.060434796
TRINITY_DN299783_c0_g3	6.220214544	2.106174159	5.661716488	4.121188237	4.548471565	4.132604162	4.258883898	1.440025908	1.060434796	1.469830349	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299785_c1_g1	1.060434796	1.834107156	1.060434796	3.495116278	4.175669505	1.060434796	1.993143853	1.440025908	1.060434796	4.542251244	1.060434796	1.060434796	3.63521168	1.922777888	6.31009368
TRINITY_DN299785_c1_g3	1.060434796	1.060434796	1.060434796	3.037763466	1.655951822	1.060434796	1.993143853	1.060434796	1.060434796	1.060434796	1.060434796	4.180185899	5.083222796	1.060434796	1.695418181
TRINITY_DN299788_c0_g1	6.069515143	3.354066687	6.089503622	4.556349372	1.655951822	2.855421812	1.993143853	7.260784416	7.075912044	6.729338102	7.267347245	6.60000443	5.910428487	6.237296345	6.54201369
TRINITY_DN299789_c0_g1	8.675238656	8.040542758	8.375643548	7.716924352	7.575337821	8.667059838	7.094493097	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299790_c1_g2	1.060434796	1.834107156	2.009723777	1.854878329	1.060434796	1.060434796	1.993143853	2.385167883	2.170133171	1.060434796	1.628546064	2.250773536	1.060434796	1.555100532	1.695418181
TRINITY_DN299790_c2_g3	8.211383668	7.196856482	8.392412026	8.12574747	5.734481377	7.901221302	8.341258415	8.456064719	8.193285427	8.114718485	7.751232435	9.339433631	8.737454535	8.929058199	9.407231992
TRINITY_DN299791_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	8.569701466	1.88581625	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN299793_c0_g1	1.833703142	6.830629868	4.289759238	6.019775542	6.338978512	2.220749492	1.993143853	2.951370828	1.060434796	5.879833614	1.628546064	1.775037812	7.126022671	1.060434796	5.955341446
TRINITY_DN299795_c0_g1	11.92124944	10.05420739	12.29649973	9.136146168	8.310829329	11.13619325	10.41260925	12.95068752	13.8259131	13.0181167	12.55811815	11.93684707	11.10046949	12.77523704	12.3163242
TRINITY_DN299795_c0_g2	4.984795744	3.549079452	4.289759238	2.364254418	2.401305792	4.132604162	4.51952897	6.005121566	4.919416501	5.261351074	6.469893488	5.352474122	5.387289706	3.810166344	5.483880861
TRINITY_DN299795_c0_g3	1.060434796	1.834107156	1.060434796	3.495116278	2.076237769	1.060434796	2.554960019	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.458772604	1.060434796
TRINITY_DN299796_c0_g1	1.060434796	1.498523235	2.009723777	1.854878329	1.060434796	1.060434796	1.060434796	5.673724824	1.531363875	4.361947785	1.628546064	1.060434796	2.599887299	1.060434796	1.060434796
TRINITY_DN310020_c0_g1	11.05282385	9.434087708	10.64903808	10.01674002	8.462369024	9.747899946	10.28472371	10.51259662	10.58086358	10.47725099	10.13349349	10.60323204	10.394736	10.93765729	11.17698312
TRINITY_DN310021_c0_g1	9.350547839	8.84124718	9.979738787	8.952093724	8.413603253	9.02186952	9.835749545	9.301583911	8.870974385	8.879135431	8.983900488	9.061170467	8.523382267	9.029023836	8.973127898
TRINITY_DN310026_c1_g1	1.060434796	2.106174159	1.060434796	2.364254418	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	3.327576048	1.060434796	2.743762709
TRINITY_DN310027_c0_g1	1.060434796	1.060434796	1.060434796	2.364254418	1.060434796	1.060434796	1.993143853	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.695418181
TRINITY_DN310027_c1_g1	11.16857839	10.28477879	11.55435565	10.54783766	10.1127896	11.40230366	9.808562292	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.922777888	1.695418181
TRINITY_DN310027_c2_g1	1.060434796	2.334983987	2.009723777	6.577675963	4.612725043	4.659223485	1.993143853	2.695869542	3.091834934	3.265020575	1.060434796	4.977168914	4.741031291	3.010141473	5.326948177
TRINITY_DN310027_c3_g1	3.798791672	5.58387742	6.544356215	7.306646051	7.146684283	5.811914422	6.248100594	6.046811796	2.789883372	5.181985929	5.297349058	4.553121917	5.116680315	5.276637673	3.499621448
TRINITY_DN310027_c3_g2	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.440025908	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN310027_c4_g1	12.27555476	10.38876801	12.17092199	11.75295214	11.80523751	12.02037847	12.75509423	11.67113877	11.68908189	11.70692781	11.60410365	12.22728721	11.8091223	11.76757091	11.69080697
TRINITY_DN310080_c0_g1	8.043625798	6.458160114	8.288746779	7.768505641	5.044058316	7.141376686	7.582203305	8.518762336	8.754792228	8.469711705	9.115376372	8.683626174	8.47582935	8.916379432	9.213469396
TRINITY_DN310080_c0_g3	2.705404119	1.834107156	1.060434796	1.854878329	1.060434796	2.220749492	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310081_c0_g1	1.060434796	7.465315686	4.963840617	7.128605639	6.911498021	1.060434796	4.108471498	5.09162063	2.407537437	8.063971252	1.628546064	4.553121917	10.02131805	3.975746914	8.31832196
TRINITY_DN310081_c0_g6	1.060434796	4.767901376	1.060434796	5.675207314	5.645134578	1.060434796	1.060434796	2.548866764	1.060434796	5.261351074	1.060434796	1.775037812	7.251812201	1.060434796	5.196921186
TRINITY_DN310081_c0_g7	1.833703142	6.162755076	2.577378605	3.284487825	6.630359465	1.060434796	1.060434796	4.100161726	1.060434796	6.871024787	1.060434796	2.250773536	5.083222796	1.060434796	6.13178011
TRINITY_DN310082_c1_g1	13.05945992	10.78719797	13.715612	14.45835955	14.1914398	14.83234455	15.68878306	10.91807434	9.539410537	10.82841726	13.33332889	13.49579791	12.08955774	11.36532479	12.64768827
TRINITY_DN310084_c0_g1	1.060434796	2.861037042	2.577378605	3.841850346	2.076237769	1.060434796	1.060434796	2.548866764	1.531363875	3.158481203	1.060434796	1.060434796	4.508751257	1.060434796	3.170637387
TRINITY_DN310084_c1_g1	7.17057221	6.939005864	6.913087093	6.530649098	5.997723245	7.665318849	6.597819456	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310084_c1_g2	7.708313809	6.723583656	7.128576231	8.157050113	8.074617259	9.043158048	7.610464562	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.060434796	1.555100532	1.060434796
TRINITY_DN310085_c0_g1	10.64593562	10.5005766	11.15937981	9.808273385	9.627061074	10.54196321	9.213041081	2.200488538	1.060434796	1.469830349	2.035083556	1.060434796	1.526532857	1.060434796	2.134830437
TRINITY_DN310086_c1_g1	1.060434796	6.421266327	4.138936406	5.440958065	5.675535818	2.855421812	2.958283586	3.265726262	1.88581625	5.453843054	1.628546064	1.775037812	7.953345687	2.666863431	6.411293743
TRINITY_DN310086_c1_g2	1.060434796	1.060434796	1.060434796	2.364254418	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN310086_c1_g3	1.060434796	3.799619371	3.300346991	5.221628367	4.733235978	1.060434796	1.993143853	1.988649135	1.060434796	3.457054717	1.060434796	1.060434796	4.652554733	1.060434796	2.743762709
TRINITY_DN310086_c1_g4	1.060434796	3.354066687	1.060434796	1.060434796	3.671640229	1.060434796	1.993143853	1.74026046	1.060434796	2.918429325	1.060434796	1.060434796	2.396988615	2.215525202	2.97293112
TRINITY_DN310721_c0_g1	1.060434796	4.198885037	5.210716155	6.019775542	5.338159533	4.132604162	3.273137395	5.169172206	2.948744466	3.778127067	3.341584286	2.607931407	3.724725735	2.458772604	2.743762709
TRINITY_DN310725_c0_g1	1.833703142	3.874315795	4.289759238	6.149948699	5.872098066	4.659223485	4.839063767	4.661656361	1.88581625	3.626504368	3.341584286	3.819438117	3.809008751	3.519587523	2.471188131
TRINITY_DN310726_c3_g1	1.060434796	2.532423455	1.060434796	1.060434796	2.89031276	1.060434796	1.060434796	1.060434796	1.060434796	2.461325844	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN310726_c3_g2	1.060434796	3.637516095	2.009723777	2.364254418	4.175669505	1.060434796	1.993143853	1.440025908	1.060434796	2.781547005	1.060434796	1.060434796	5.243252229	1.060434796	2.97293112
TRINITY_DN310726_c4_g1	1.060434796	4.139551492	1.060434796	3.037763466	3.084074812	1.060434796	1.060434796	1.74026046	1.060434796	3.043442332	1.060434796	1.775037812	5.181353893	1.060434796	2.97293112
TRINITY_DN310726_c5_g3	1.060434796	2.106174159	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	6.073950677	1.531363875	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310729_c0_g1	1.060434796	7.126401092	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.74026046	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310730_c0_g2	1.060434796	4.363514211	2.577378605	4.242887293	3.254867974	1.060434796	1.060434796	1.74026046	1.060434796	3.626504368	1.060434796	1.775037812	5.359609733	1.060434796	4.51363069
TRINITY_DN310731_c3_g2	1.060434796	5.05156541	1.060434796	4.556349372	3.671640229	1.060434796	1.060434796	1.440025908	1.060434796	4.702503681	1.060434796	1.060434796	4.606194832	1.060434796	5.103232869
TRINITY_DN310732_c0_g1	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.628546064	1.775037812	1.060434796	1.060434796	1.060434796
TRINITY_DN310732_c2_g2	1.060434796	6.383787828	4.289759238	6.907164683	7.080064436	1.060434796	3.273137395	3.063940185	1.060434796	5.845905276	1.060434796	1.775037812	7.374440215	2.215525202	6.155312331
TRINITY_DN310732_c2_g4	1.060434796	2.706066443	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	8.55773523	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310732_c2_g5	1.060434796	2.526877057	1.060434796	2.364254418	3.254867974	1.060434796	1.993143853	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	2.396988615	1.060434796	1.695418181
TRINITY_DN310733_c0_g1	1.060434796	4.01302044	2.009723777	4.121188237	3.994608176	1.060434796	1.993143853	3.168358265	1.531363875	3.848353339	1.628546064	3.516510522	7.075872429	1.555100532	4.652401061
TRINITY_DN310736_c2_g2	2.334412939	4.363514211	3.970485375	5.279665149	5.898113482	4.132604162	5.572191807	4.297271216	1.88581625	3.626504368	3.478147494	2.250773536	3.208495226	1.922777888	1.695418181
TRINITY_DN310739_c0_g1	1.060434796	4.704622908	1.060434796	4.882747662	4.996685636	1.060434796	1.060434796	1.74026046	1.060434796	4.301147452	1.060434796	1.060434796	5.251107409	1.060434796	3.648995499
TRINITY_DN310739_c1_g1	1.060434796	1.498523235	1.060434796	2.739959837	5.516687276	8.72089475	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	2.250773536	1.878251772	2.215525202	2.743762709
TRINITY_DN310739_c1_g5	1.060434796	2.106174159	1.060434796	1.060434796	2.076237769	3.29468633	1.060434796	1.988649135	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.458772604	1.060434796
TRINITY_DN310739_c1_g6	1.060434796	2.106174159	2.983683776	3.284487825	3.40756522	2.220749492	1.060434796	1.440025908	1.060434796	1.060434796	1.060434796	1.060434796	2.599887299	1.922777888	1.060434796
TRINITY_DN310739_c1_g7	1.060434796	1.498523235	1.060434796	1.854878329	2.401305792	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN310742_c0_g3	6.963916623	7.564521717	8.157565543	8.027545705	8.028253595	6.054858113	7.81859311	7.023874441	7.005346517	5.663151581	6.84308216	7.154424149	6.763739227	7.744686486	6.726134195
TRINITY_DN310742_c0_g4	4.601089555	1.498523235	2.577378605	3.678874998	1.060434796	2.220749492	2.958283586	5.809093799	6.139819255	5.235378133	5.843994867	6.265896491	4.558295589	6.237296345	3.884615783
TRINITY_DN310742_c1_g1	11.95892739	10.86377889	12.53925261	11.92346877	12.49109052	13.17525609	14.08829624	8.535893868	8.115812019	8.146353971	8.397607001	9.795114367	8.163995918	8.136144346	8.123298735
TRINITY_DN310742_c1_g2	8.51533276	8.06067455	8.834137543	7.585041142	8.509540176	8.006125762	9.235897924	8.729708824	8.640119284	8.037912155	8.238444668	8.177525053	8.319386756	7.756116322	7.525778168
TRINITY_DN310742_c1_g3	2.705404119	2.861037042	1.060434796	1.854878329	1.060434796	1.060434796	1.993143853	6.354084162	4.840540946	4.811996157	4.184978259	6.803642505	7.032706314	3.895330822	3.344486629
TRINITY_DN310742_c1_g4	3.244933076	2.861037042	3.970485375	4.121188237	3.545636438	4.132604162	4.51952897	4.830298493	4.419961871	3.848353339	4.473436703	4.977168914	4.291575846	3.719657332	4.950200025
TRINITY_DN310742_c1_g5	1.833703142	3.000963993	3.300346991	1.854878329	2.89031276	2.855421812	4.395084639	4.202080139	4.119449653	3.043442332	3.478147494	4.78066951	3.327576048	3.810166344	3.499621448
TRINITY_DN310743_c0_g1	3.244933076	2.706066443	4.138936406	1.060434796	2.076237769	2.220749492	1.993143853	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN310743_c5_g1	3.798791672	2.106174159	7.765475572	1.060434796	1.655951822	6.974113255	3.531436265	1.440025908	1.88581625	1.469830349	1.628546064	1.060434796	1.060434796	1.060434796	3.344486629
TRINITY_DN310743_c5_g2	1.060434796	1.834107156	2.577378605	3.037763466	2.076237769	2.220749492	1.060434796	3.168358265	1.531363875	3.364230448	1.060434796	1.060434796	1.060434796	1.060434796	2.743762709
TRINITY_DN310743_c5_g3	1.060434796	3.454865611	3.779733192	2.739959837	1.655951822	1.060434796	1.060434796	2.829268968	1.531363875	1.060434796	2.831435791	2.250773536	2.599887299	1.060434796	1.060434796
TRINITY_DN310744_c0_g3	9.334112692	9.404463129	9.375330622	8.75137083	8.215767907	9.533989268	8.245392127	1.060434796	1.531363875	1.060434796	1.628546064	1.775037812	1.060434796	1.060434796	1.060434796
TRINITY_DN310745_c1_g1	13.13571059	10.6234142	13.38161335	12.78136559	11.41377332	12.9750322	13.02391216	13.03499571	12.99979722	13.70514419	14.26401758	14.69695663	14.68116462	16.03283716	14.37658252
TRINITY_DN310746_c0_g1	9.626375437	9.672524909	9.071293709	10.55813362	9.89593097	11.1591246	9.74624666	1.060434796	1.060434796	1.469830349	2.035083556	2.250773536	1.060434796	1.922777888	1.060434796
TRINITY_DN310746_c0_g3	5.442814726	6.529232456	5.050911635	7.144310881	7.124817708	7.931980382	5.735072836	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN310747_c2_g1	1.060434796	1.834107156	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	2.936049104	1.060434796	1.060434796
TRINITY_DN310747_c2_g2	1.060434796	4.198885037	1.060434796	3.988269512	5.260065995	1.060434796	3.750436618	2.385167883	1.060434796	4.542251244	2.035083556	1.060434796	7.259321478	2.666863431	3.170637387
TRINITY_DN310747_c3_g1	1.060434796	6.383404246	1.060434796	5.032039526	4.087977427	1.060434796	1.060434796	3.523690054	1.88581625	5.720448639	1.060434796	1.060434796	6.763739227	2.458772604	5.446218881
TRINITY_DN310748_c0_g1	1.060434796	5.954740864	3.300346991	4.556349372	4.258335401	1.060434796	1.060434796	5.169172206	1.060434796	5.097999301	1.628546064	1.775037812	4.457444804	1.060434796	4.188213017
TRINITY_DN310749_c0_g1	1.060434796	7.103295102	3.970485375	6.109237043	6.392851524	1.060434796	1.060434796	2.548866764	1.531363875	6.200931274	1.060434796	3.337285637	7.141790689	2.666863431	6.54201369
TRINITY_DN310749_c0_g2	1.060434796	3.549079452	2.009723777	1.060434796	1.655951822	1.060434796	1.060434796	2.695869542	1.531363875	2.781547005	1.628546064	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN310749_c0_g3	1.060434796	1.060434796	2.983683776	2.832828578	1.708647608	1.060434796	1.060434796	1.060434796	1.060434796	2.174707753	1.060434796	1.775037812	3.814728182	1.555100532	1.060434796
